# Time-averaged data for fix rdf
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3] c_RDF[4] c_RDF[5] c_RDF[6] c_RDF[7]
11000 100
23 2.25 0 0 0.282177 1.79828 1.06044 1.46352
24 2.35 0 0 0.110861 1.84979 1.19432 2.01717
25 2.45 0 0 0.161496 1.93133 1.2266 2.63519
26 2.55 0.78801 0.214592 0.258927 2.07296 1.13229 3.25322
27 2.65 2.07225 0.824034 0.341471 2.27468 1.16496 3.93991
28 2.75 3.00841 1.77682 0.47901 2.5794 0.818097 4.45923
29 2.85 2.24586 2.54077 0.659561 3.03004 0.717635 4.9485
30 2.95 1.64869 3.14163 0.961519 3.73391 0.681562 5.44635
31 3.05 1.14576 3.58798 1.31635 4.76395 0.648599 5.95279
32 3.15 0.991543 4 1.43979 5.96567 0.788436 6.60944
33 3.25 0.562762 4.24893 1.46849 7.27039 0.837487 7.35193
34 3.35 0.529668 4.49785 1.43215 8.62232 0.87025 8.17167
35 3.45 0.843831 4.91845 1.33319 9.95708 0.936528 9.1073
36 3.55 0.894551 5.39056 1.29963 11.3348 1.10767 10.279
37 3.65 1.16931 6.04292 1.24855 12.7339 1.15912 11.5751
38 3.75 0.947442 6.60086 1.05586 13.9828 1.14176 12.9227
39 3.85 1.03715 7.24464 0.987952 15.2146 1.16946 14.3777
40 3.95 0.893345 7.82833 1.03667 16.5751 1.20277 15.9528
41 4.05 1.09971 8.58369 0.973671 17.9185 1.16905 17.5622
42 4.15 1.19017 9.44206 0.974717 19.3305 1.06292 19.0987
43 4.25 0.930559 10.1459 1.03674 20.9056 1.0333 20.6652
44 4.35 1.10492 11.0215 0.941082 22.4034 0.989045 22.2361
45 4.45 1.15933 11.9828 0.888957 23.8841 1.00707 23.9099
46 4.55 1.04953 12.8927 1.01052 25.6438 0.96329 25.5837
47 4.65 1.11863 13.9056 0.979321 27.4249 1.10913 27.5966
48 4.75 0.972094 14.824 0.992798 29.309 0.999466 29.4893
49 4.85 1.11542 15.9227 0.941436 31.1717 1.08476 31.6309
50 4.95 0.978788 16.927 1.0204 33.2747 1.03094 33.7511
51 5.05 0.996673 17.9914 1.01841 35.4592 0.996534 35.8841
52 5.15 1.1361 19.2532 0.933068 37.5408 0.898443 37.8841
53 5.25 0.870125 20.2575 1.00524 39.8712 0.94803 40.0773
54 5.35 0.909518 21.3476 1.01792 42.3219 0.968304 42.4034
55 5.45 1.03518 22.6352 1.02214 44.8755 1.02778 44.9657
56 5.55 0.805222 23.6738 0.960794 47.3648 0.936298 47.3863
57 5.65 1.07877 25.1159 1.08373 50.2747 1.00437 50.0773
58 5.75 0.83078 26.2661 0.995435 53.0429 0.994482 52.8369
59 5.85 0.976322 27.6652 0.955731 55.794 0.909971 55.4506
60 5.95 0.8743 28.9614 1.03342 58.8712 1.01397 58.4635
61 6.05 0.957642 30.4292 0.999536 61.9485 0.987715 61.4979
62 6.15 1.06224 32.1116 0.957852 64.9957 0.950448 64.515
63 6.25 0.997039 33.7425 0.948347 68.1116 1.02369 67.8712
64 6.35 1.07264 35.5536 0.995905 71.4893 1.05131 71.4292
65 6.45 0.995293 37.2876 0.916204 74.6953 1.00913 74.9528
66 6.55 0.979469 39.0472 0.972886 78.206 0.997625 78.5451
67 6.65 1.04757 40.9871 0.956539 81.7639 1.01526 82.3133
68 6.75 0.989771 42.8755 1.04488 85.7682 1.02805 86.2446
69 6.85 1.03972 44.9185 1.00046 89.7167 1.06146 90.4249
70 6.95 1.18825 47.3219 1.02786 93.8927 1.00149 94.485
71 7.05 1.05168 49.5107 1.01534 98.1373 0.98357 98.588
72 7.15 1.03049 51.7167 1.02506 102.545 0.989259 102.833
73 7.25 1.06855 54.0687 1.05037 107.189 0.961185 107.073
74 7.35 1.01691 56.3691 1.04466 111.936 0.962659 111.438
75 7.45 0.860527 58.3691 1.01588 116.678 0.989505 116.047
76 7.55 0.945765 60.6266 0.975722 121.356 1.03344 120.991
77 7.65 0.987752 63.0472 0.97305 126.146 0.979511 125.803
78 7.75 0.924885 65.3734 1.01437 131.27 0.990155 130.794
79 7.85 1.06779 68.1288 1.02015 136.558 1.00077 135.97
80 7.95 0.979478 70.721 0.988999 141.815 1.01783 141.369
81 8.05 0.967948 73.3476 0.955132 147.021 1.02031 146.918
82 8.15 0.99989 76.1288 0.957188 152.369 1.02161 152.614
83 8.25 0.987844 78.9442 1.03608 158.3 1.01126 158.391
84 8.35 1.02313 81.9313 0.990924 164.112 0.991588 164.193
85 8.45 1.01628 84.97 0.946885 169.798 1.05133 170.494
86 8.55 0.930955 87.8197 1.04074 176.197 0.997505 176.614
87 8.65 1.00544 90.97 1.03727 182.725 1.00465 182.923
88 8.75 1.12181 94.5665 0.951049 188.85 0.993168 189.305
89 8.85 0.978832 97.7768 1.01437 195.532 0.968239 195.67
90 8.95 1.00314 101.142 0.970173 202.069 0.986942 202.305
91 9.05 0.981098 104.506 1.0342 209.193 0.963379 208.927
92 9.15 1.01119 108.052 0.970888 216.03 1.02306 216.116
93 9.25 1.06371 111.863 1.05855 223.648 0.98313 223.176
94 9.35 1.02466 115.614 0.977075 230.833 1.02246 230.678
95 9.45 1.01457 119.408 0.986218 238.24 1.02499 238.361
96 9.55 1.04738 123.408 1.01211 246.004 1.0126 246.112
97 9.65 0.997166 127.296 0.986311 253.73 0.978548 253.76
98 9.75 0.97466 131.176 1.03918 262.039 1.02689 261.953
99 9.85 0.993 135.21 1.03923 270.519 1.01406 270.21
100 9.95 1.03526 139.502 1.00556 278.893 1.0227 278.708
12900 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0 0 0.233549 0.0472103 0.0212774 0.00429185
17 1.65 0 0 0.8619 0.244635 0 0.00429185
18 1.75 0 0 1.49916 0.630901 0.0333863 0.0128755
19 1.85 0 0 1.43094 1.04292 0.239003 0.0815451
20 1.95 0 0 1.11356 1.39914 0.524364 0.248927
21 2.05 0 0 0.449167 1.55794 0.80294 0.532189
22 2.15 0 0 0.320068 1.6824 0.918027 0.888412
23 2.25 0 0 0.110855 1.72961 1.42402 1.49356
24 2.35 0 0 0.203246 1.82403 1.26839 2.08155
25 2.45 0.0341456 0.00858369 0.212494 1.93133 1.27771 2.72532
26 2.55 0.504326 0.145923 0.306005 2.09871 1.17161 3.36481
27 2.65 1.66364 0.635193 0.247022 2.24464 1.15039 4.04292
28 2.75 3.49626 1.74249 0.45877 2.53648 0.858664 4.58798
29 2.85 2.62438 2.63519 0.898259 3.15021 0.686159 5.05579
30 2.95 1.60159 3.21888 0.979108 3.86695 0.646308 5.5279
31 3.05 0.947453 3.58798 1.21763 4.81974 0.753034 6.11588
32 3.15 0.723 3.88841 1.43979 6.02146 0.819355 6.79828
33 3.25 0.989685 4.32618 1.59409 7.43777 0.789077 7.49785
34 3.35 1.04107 4.81545 1.51853 8.87124 0.883919 8.33047
35 3.45 0.878273 5.25322 1.3932 10.2661 0.872088 9.20172
36 3.55 0.878286 5.71674 1.32392 11.6695 1.09955 10.3648
37 3.65 0.692353 6.103 1.02641 12.8197 1.08235 11.5751
38 3.75 0.757954 6.54936 0.928863 13.9185 1.14903 12.9313
39 3.85 0.981839 7.1588 0.881239 15.0172 1.10047 14.3004
40 3.95 0.985307 7.80258 1.07265 16.4249 1.07823 15.7124
41 4.05 1.03723 8.51502 1.00478 17.8112 1.15969 17.309
42 4.15 0.952139 9.20172 0.974717 19.2232 1.05104 18.8283
43 4.25 1.16887 10.0858 1.03956 20.8026 1.18334 20.6223
44 4.35 0.942431 10.8326 0.957261 22.3262 1.07011 22.3219
45 4.45 1.07652 11.7253 1.00491 24 1.03289 24.0386
46 4.55 1.15844 12.7296 0.842919 25.4678 0.99293 25.7639
47 4.65 0.995393 13.6309 0.979321 27.2489 1.07129 27.7082
48 4.75 1.16288 14.7296 0.979229 29.1073 0.951873 29.5107
49 4.85 1.19385 15.9056 0.906728 30.9013 0.986938 31.4592
50 4.95 1.02898 16.9614 1.0204 33.0043 0.991291 33.4979
51 5.05 0.940409 17.9657 1.0064 35.1631 1.01458 35.6695
52 5.15 1.03563 19.1159 1.01002 37.4163 0.946643 37.7768
53 5.25 1.0858 20.3691 1.01819 39.7768 0.949885 39.9742
54 5.35 0.809256 21.3391 1.01792 42.2275 0.998675 42.3734
55 5.45 0.938559 22.5064 1.1235 45.0343 1.01573 44.9056
56 5.55 0.984899 23.7768 0.975702 47.5622 0.96452 47.3991
57 5.65 0.995294 25.1073 1.03738 50.3476 0.951505 49.9485
58 5.75 0.874179 26.3176 1.0155 53.1717 0.989843 52.6953
59 5.85 0.958353 27.691 1.00195 56.0558 0.975716 55.4979
60 5.95 1.01905 29.2017 0.969998 58.9442 1.01397 58.5107
61 6.05 0.957642 30.6695 0.96329 61.9099 1.01286 61.6223
62 6.15 0.959271 32.1888 0.982135 65.0343 1.04644 64.9442
63 6.25 0.955058 33.7511 0.999291 68.3176 1.01191 68.2618
64 6.35 1.02689 35.485 0.940226 71.5064 1.02341 71.7253
65 6.45 0.980511 37.1931 0.955453 74.8498 0.925549 74.9571
66 6.55 1.0798 39.133 0.955046 78.2961 1.01908 78.6266
67 6.65 0.973409 40.9356 0.970386 81.9056 1.01873 82.4077
68 6.75 1.03926 42.9185 0.997843 85.7296 0.968563 86.1116
69 6.85 1.05719 44.9957 1.06244 89.9227 1.00915 90.0858
70 6.95 1.02699 47.073 0.957086 93.8112 0.972907 94.03
71 7.05 1.02281 49.2017 1.01534 98.0558 0.953733 98.0086
72 7.15 1.05053 51.4506 1.00211 102.365 1.03027 102.429
73 7.25 1.08805 53.8455 0.984362 106.717 0.966049 106.691
74 7.35 0.982757 56.0687 1.04371 111.459 1.0204 111.318
75 7.45 1.00087 58.3948 0.988301 116.073 0.995954 115.957
76 7.55 0.967341 60.7039 0.958714 120.67 1.02537 120.863
77 7.65 0.882672 62.867 1.02275 125.704 0.974268 125.648
78 7.75 1.06481 65.5451 1.05514 131.034 1.02506 130.815
79 7.85 0.888165 67.8369 0.958878 136.004 0.989984 135.936
80 7.95 0.963262 70.3863 1.02049 141.429 0.998408 141.232
81 8.05 0.955295 72.9785 1.0008 146.884 1.03294 146.85
82 8.15 1.06778 75.9485 1.04784 152.738 1.05317 152.721
83 8.25 1.08723 79.0472 0.96861 158.283 1.00976 158.489
84 8.35 1.05253 82.1202 1.00922 164.202 1.01286 164.416
85 8.45 1.00479 85.1245 1.0305 170.391 0.990459 170.352
86 8.55 0.953388 88.0429 0.973726 176.378 0.997505 176.472
87 8.65 0.967087 91.073 1.05227 183 0.98551 182.661
88 8.75 1.06291 94.4807 0.97171 189.258 1.00118 189.094
89 8.85 1.02332 97.8369 0.968116 195.635 1.01655 195.777
90 8.95 0.985231 101.142 0.997564 202.356 0.997156 202.481
91 9.05 1.01614 104.627 1.04168 209.532 1.02894 209.554
92 9.15 1.05771 108.335 0.986734 216.481 0.97603 216.412
93 9.25 1.03256 112.034 0.964919 223.425 1.00465 223.627
94 9.35 1.03873 115.837 1.0226 230.944 1.02656 231.159
95 9.45 1.03523 119.708 0.97479 238.266 0.953982 238.309
96 9.55 0.982197 123.459 1.0054 245.979 1.00756 246.021
97 9.65 0.999367 127.356 0.980831 253.661 1.04664 254.202
98 9.75 0.955253 131.159 1.02684 261.871 0.985474 262.064
99 9.85 1.03526 135.365 1.03239 270.296 1.02565 270.416
100 9.95 1.03733 139.665 1.03184 278.888 1.00617 278.777
13000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0 0 0.169854 0.0343348 0 0
17 1.65 0 0 0.993059 0.261803 0.0375545 0.00858369
18 1.75 0 0 1.69905 0.699571 0.0834658 0.0300429
19 1.85 0 0 1.22226 1.0515 0.179252 0.0815451
20 1.95 0 0 0.845232 1.32189 0.537809 0.253219
21 2.05 0 0 0.485586 1.49356 0.583956 0.459227
22 2.15 0 0 0.331105 1.62232 1.01757 0.854077
23 2.25 0 0 0.272099 1.7382 1.34322 1.42489
24 2.35 0 0 0.249438 1.85408 1.2869 2.02146
25 2.45 0.0341456 0.00858369 0.195495 1.95279 1.28623 2.66953
26 2.55 0.472806 0.137339 0.219696 2.07296 1.32887 3.39485
27 2.65 2.33493 0.824034 0.356002 2.28326 1.0339 4.00429
28 2.75 2.8729 1.73391 0.505997 2.60515 0.912753 4.58369
29 2.85 2.42251 2.55794 0.684687 3.07296 0.623209 5.00858
30 2.95 1.67225 3.16738 0.90289 3.73391 0.781446 5.5794
31 3.05 0.925419 3.5279 1.20666 4.67811 0.714558 6.13734
32 3.15 0.950228 3.92275 1.53749 5.96137 0.855428 6.84979
33 3.25 0.970279 4.35193 1.66655 7.44206 0.760031 7.52361
34 3.35 0.968014 4.80687 1.48671 8.84549 0.852025 8.32618
35 3.45 0.740504 5.17597 1.38034 10.2275 0.850608 9.17597
36 3.55 0.715641 5.55365 1.25509 11.5579 1.02246 10.2575
37 3.65 0.815438 6.00858 1.08769 12.7768 1.07852 11.4635
38 3.75 1.07863 6.64378 1.05586 14.0258 1.10176 12.7639
39 3.85 0.981839 7.25322 1.00861 15.2833 1.13842 14.1803
40 3.95 1.02472 7.92275 0.945105 16.5236 1.1405 15.6738
41 4.05 0.774796 8.45494 0.942563 17.824 1.14722 17.2532
42 4.15 0.964041 9.15021 0.983605 19.2489 1.14308 18.9056
43 4.25 1.03269 9.93133 0.915265 20.6395 1.14937 20.6481
44 4.35 1.18075 10.867 1.01389 22.2532 1.02688 22.279
45 4.45 1.24214 11.897 0.992024 23.9056 1.05097 24.0258
46 4.55 1.07923 12.8326 0.990799 25.6309 1.06456 25.8755
47 4.65 1.14707 13.8712 0.960443 27.3777 1.03109 27.7468
48 4.75 0.935754 14.7554 0.886508 29.0601 0.994933 29.6309
49 4.85 0.949851 15.691 0.991327 31.0215 1.00215 31.6094
50 4.95 1.21303 16.9356 0.993329 33.0687 1.03512 33.7382
51 5.05 1.08509 18.0944 0.986393 35.1845 0.988514 35.8541
52 5.15 0.935158 19.133 1.02734 37.4764 0.952427 37.9742
53 5.25 1.04861 20.3433 1.04967 39.9099 0.981424 40.2446
54 5.35 0.923841 21.4506 1.08923 42.5322 0.929 42.4764
55 5.45 0.993768 22.6867 1.03245 45.1116 0.941705 44.824
56 5.55 1.03814 24.0258 1.01546 47.7425 0.946259 47.2704
57 5.65 0.854026 25.1674 0.987825 50.3948 0.898643 49.6781
58 5.75 0.998176 26.5494 0.963025 53.073 1.06099 52.6223
59 5.85 0.940384 27.897 1.00344 55.9614 1.05939 55.6652
60 5.95 0.86851 29.1845 0.997383 58.9313 0.986528 58.5966
61 6.05 0.856838 30.4979 0.985595 61.9657 1.0422 61.7983
62 6.15 1.04056 32.1459 0.943012 64.9657 0.946392 64.8026
63 6.25 0.939315 33.6824 1.01105 68.2876 1.03155 68.1845
64 6.35 1.03705 35.4335 0.989578 71.6438 0.994243 71.5494
65 6.45 0.936167 37.0644 0.979983 75.073 1.02511 75.1288
66 6.55 1.11325 39.0644 0.919366 78.3906 0.988089 78.6867
67 6.65 1.01049 40.9356 0.976155 82.0215 1.04995 82.5837
68 6.75 1.16523 43.1588 1.02472 85.9485 0.996621 86.3948
69 6.85 0.921767 44.97 0.974359 89.794 1.01787 90.4034
70 6.95 1.0567 47.1073 1.05322 94.073 0.998314 94.4506
71 7.05 1.06405 49.3219 0.967086 98.1159 0.976368 98.5236
72 7.15 1.00242 51.4678 1.00311 102.429 0.952249 102.609
73 7.25 1.07245 53.8283 1.05232 107.082 1.00594 107.047
74 7.35 1.05106 56.206 1.0541 111.871 1.01756 111.661
75 7.45 0.982404 58.4893 0.997494 116.528 0.99319 116.288
76 7.55 1.01049 60.9013 1.04554 121.541 1.02267 121.18
77 7.65 0.99826 63.3476 1.00357 126.481 0.99786 126.082
78 7.75 0.982903 65.8197 0.966791 131.365 1.01144 131.18
79 7.85 1.02455 68.4635 1.00194 136.558 0.968408 136.189
80 7.95 0.972991 71.0386 1.01322 141.944 0.99679 141.476
81 8.05 0.967948 73.6652 0.98899 147.335 1.01163 146.979
82 8.15 0.922738 76.2318 0.990221 152.867 1.01006 152.609
83 8.25 0.954715 78.9528 0.989602 158.532 1.00075 158.326
84 8.35 1.00255 81.8798 0.977019 164.262 0.985721 164.094
85 8.45 1.0335 84.97 0.971897 170.099 1.032 170.279
86 8.55 0.919739 87.7854 0.991176 176.193 1.04087 176.665
87 8.65 1.04106 91.0472 0.982031 182.373 0.962957 182.712
88 8.75 0.974559 94.1717 0.982373 188.7 0.987157 189.056
89 8.85 0.984066 97.3991 1.02219 195.433 1.04006 195.893
90 8.95 1.04153 100.893 1.02113 202.313 0.968429 202.403
91 9.05 1.02615 104.412 0.970034 208.996 0.979612 209.137
92 9.15 1.05281 108.103 1.0233 216.202 0.987635 216.077
93 9.25 1.04454 111.845 0.992948 223.348 0.987314 223.167
94 9.35 1.00356 115.519 0.986414 230.601 1.02539 230.691
95 9.45 0.913573 118.936 0.987932 238.021 0.953982 237.841
96 9.55 1.10357 123.15 1.04512 246.039 1.04456 245.837
97 9.65 1.06981 127.322 0.990694 253.798 1.0071 253.708
98 9.75 1.01132 131.348 1.0161 261.923 1.01076 261.773
99 9.85 0.925392 135.107 0.993998 270.034 1.03408 270.193
100 9.95 0.985564 139.193 1.01741 278.506 1.01134 278.597
13100 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0 0 0.212318 0.0429185 0 0
17 1.65 0 0 1.18043 0.313305 0 0
18 1.75 0 0 1.33259 0.656652 0.133545 0.0343348
19 1.85 0 0 1.35641 1.04721 0.343567 0.133047
20 1.95 0 0 1.01965 1.37339 0.470583 0.283262
21 2.05 0 0 0.594843 1.58369 0.705614 0.532189
22 2.15 0 0 0.264884 1.6867 1.17242 0.987124
23 2.25 0 0 0.251944 1.79399 1.13113 1.46781
24 2.35 0 0 0.101623 1.8412 1.2869 2.06438
25 2.45 0 0 0.161496 1.92275 1.49918 2.81974
26 2.55 0.441286 0.120172 0.258927 2.06438 1.24238 3.49785
27 2.65 2.39331 0.824034 0.399594 2.30043 0.89556 4.02575
28 2.75 2.43925 1.59657 0.58021 2.66953 0.885709 4.58798
29 2.85 2.82626 2.55794 0.634435 3.103 0.616914 5.00858
30 2.95 1.76646 3.20172 0.920479 3.77682 0.669811 5.49785
31 3.05 0.925419 3.56223 1.20666 4.72103 0.736545 6.07296
32 3.15 0.784971 3.88841 1.45522 5.93562 0.772977 6.71674
33 3.25 0.912063 4.29185 1.59409 7.35193 0.784236 7.41202
34 3.35 1.04107 4.78112 1.48671 8.75536 0.783681 8.15021
35 3.45 0.809388 5.18455 1.44036 10.1974 0.876384 9.02575
36 3.55 0.943344 5.6824 1.17412 11.4421 1.09955 10.1888
37 3.65 0.815438 6.13734 1.1911 12.7768 1.14376 11.4678
38 3.75 0.816258 6.61803 0.994173 13.9528 1.11631 12.7854
39 3.85 0.940353 7.20172 0.960413 15.1502 1.23156 14.3176
40 3.95 0.761971 7.69957 1.00724 16.4721 1.19621 15.8841
41 4.05 1.08721 8.44635 0.989224 17.8369 1.11293 17.4163
42 4.15 0.952139 9.13305 0.965829 19.2361 1.1223 19.0386
43 4.25 0.975952 9.87124 0.991537 20.7425 1.01632 20.5794
44 4.35 1.3324 10.927 0.959958 22.2704 1.07011 22.279
45 4.45 0.983361 11.7425 0.943067 23.8412 1.12327 24.1459
46 4.55 1.10893 12.7039 1.00066 25.5837 0.9707 25.8326
47 4.65 1.17551 13.7682 0.981681 27.3691 0.936495 27.5322
48 4.75 1.24464 14.9442 0.952091 29.176 1.06972 29.5579
49 4.85 1.07185 16 1.00217 31.1588 0.989112 31.5107
50 4.95 1.20466 17.2361 1.02457 33.2704 1.02051 33.6094
51 5.05 1.02882 18.3348 1.04041 35.5021 0.998539 35.7468
52 5.15 0.857872 19.2876 0.985012 37.6996 0.931219 37.8197
53 5.25 0.966806 20.4034 0.971913 39.9528 0.953595 40.0258
54 5.35 0.96681 21.5622 1.04467 42.4678 0.973664 42.3648
55 5.45 0.855745 22.6266 1.02901 45.0386 1.01745 44.9013
56 5.55 0.878424 23.7597 1.00552 47.6438 0.96452 47.3948
57 5.65 0.892554 24.9528 1.02938 50.4077 1.02199 50.133
58 5.75 1.01678 26.3605 1.0371 53.2918 1.0084 52.9313
59 5.85 0.904445 27.6567 0.934857 55.9828 1.0056 55.8197
60 5.95 1.10011 29.2876 0.96135 58.8455 0.986528 58.7511
61 6.05 0.868038 30.618 0.95632 61.7897 0.937421 61.6309
62 6.15 0.980949 32.1717 0.955154 64.8283 0.973432 64.721
63 6.25 0.881592 33.6137 0.918303 67.8455 0.988349 67.9614
64 6.35 1.03197 35.3562 0.95288 71.0773 1.02214 71.4206
65 6.45 1.02486 37.1416 0.99838 74.5708 0.990694 74.8798
66 6.55 1.02247 38.9785 0.995484 78.1631 0.984514 78.4249
67 6.65 0.922421 40.6867 0.979616 81.8069 0.956284 81.9742
68 6.75 1.04376 42.6781 1.03704 85.7811 0.989888 85.7597
69 6.85 1.03972 44.721 0.988496 89.6824 0.99825 89.691
70 6.95 1.07791 46.9013 0.997229 93.7339 1.02902 93.8627
71 7.05 0.973317 48.927 1.04203 98.0901 1.0381 98.1931
72 7.15 1.14677 51.382 1.03005 102.519 1.05228 102.708
73 7.25 1.10365 53.8112 1.02805 107.064 1.03999 107.296
74 7.35 0.948607 55.9571 1.05977 111.88 1.00904 111.871
75 7.45 1.07843 58.4635 0.977269 116.442 1.00793 116.567
76 7.55 1.02847 60.9185 1.01063 121.288 0.949114 121.107
77 7.65 1.07882 63.5622 1.00269 126.223 1.05728 126.3
78 7.75 0.972665 66.0086 1.05684 131.562 1.01059 131.395
79 7.85 0.987959 68.5579 0.977923 136.631 0.998282 136.558
80 7.95 0.982721 71.1588 0.988999 141.888 1.0243 141.991
81 8.05 1.04386 73.9914 1.08427 147.798 0.970601 147.27
82 8.15 0.879533 76.4378 1.044 153.631 1.02699 152.996
83 8.25 1.1053 79.588 0.96861 159.176 0.992481 158.665
84 8.35 0.964325 82.4034 0.976287 164.901 0.95345 164.245
85 8.45 0.976086 85.3219 0.958319 170.657 1.00049 170.24
86 8.55 1.01508 88.4292 0.95488 176.528 1.02199 176.511
87 8.65 0.93969 91.3734 0.991579 182.768 0.974575 182.631
88 8.75 0.904948 94.2747 0.963046 188.97 1.02723 189.232
89 8.85 1.07043 97.7854 0.974631 195.391 1.02178 195.948
90 8.95 0.972435 101.047 0.984187 202.021 1.00162 202.682
91 9.05 0.991109 104.446 1.01178 208.991 1.00771 209.609
92 9.15 0.986703 107.906 0.975154 215.858 0.961982 216.369
93 9.25 1.01579 111.545 0.988177 222.97 1.00345 223.575
94 9.35 0.947287 115.013 1.00801 230.382 0.973912 230.721
95 9.45 0.95489 118.584 1.00222 237.91 1.0038 238.245
96 9.55 1.08783 122.738 1.00763 245.639 1.0126 245.996
97 9.65 1.01037 126.678 1.03508 253.747 0.981293 253.665
98 9.75 0.920752 130.343 1.01288 261.845 0.997308 261.622
99 9.85 1.14935 135.013 0.976116 269.811 0.988757 269.674
100 9.95 0.985564 139.099 1.0102 278.223 1.02838 278.219
13200 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0 0 0.254781 0.0515021 0 0
17 1.65 0 0 0.936848 0.266094 0.075109 0.0171674
18 1.75 0 0 1.38256 0.622318 0.0500795 0.0300429
19 1.85 0 0 1.5949 1.08155 0.298754 0.11588
20 1.95 0 0 0.92573 1.37768 0.430248 0.253219
21 2.05 0 0 0.534144 1.56652 0.827271 0.545064
22 2.15 0 0 0.286958 1.67811 1.06181 0.957082
23 2.25 0 0 0.171322 1.75107 1.24223 1.48498
24 2.35 0 0 0.249438 1.86695 1.26839 2.07296
25 2.45 0 0 0.186995 1.96137 1.32882 2.74249
26 2.55 0.693449 0.188841 0.243235 2.09442 1.33674 3.4721
27 2.65 1.89713 0.746781 0.348737 2.30043 0.779064 3.93133
28 2.75 3.00841 1.69957 0.553223 2.65236 0.818097 4.45064
29 2.85 2.62438 2.59227 0.609309 3.06867 0.667274 4.90558
30 2.95 1.57804 3.16738 0.961519 3.77253 0.734441 5.44206
31 3.05 1.14576 3.61373 1.1189 4.64807 0.588136 5.90129
32 3.15 0.826286 3.95708 1.42951 5.8412 0.860581 6.61803
33 3.25 0.795629 4.30901 1.454 7.13305 0.793918 7.32189
34 3.35 0.803634 4.6867 1.59582 8.63948 0.842913 8.11588
35 3.45 0.774946 5.07296 1.3932 10.0343 1.14274 9.25751
36 3.55 0.796963 5.49356 1.19436 11.3004 1.01435 10.3305
37 3.65 0.738509 5.90558 1.13748 12.5751 1.067 11.5236
38 3.75 1.02032 6.50644 1.09214 13.867 1.08722 12.8069
39 3.85 1.12013 7.20172 1.08434 15.2189 1.15911 14.2489
40 3.95 0.91962 7.80258 0.981078 16.5064 1.22899 15.8584
41 4.05 0.94975 8.45494 0.958117 17.8283 1.16593 17.4635
42 4.15 0.987845 9.16738 1.01916 19.3047 1.11636 19.0773
43 4.25 1.10078 10 1.01696 20.8498 1.0333 20.6438
44 4.35 1.20241 10.9528 0.895242 22.2747 1.02418 22.2704
45 4.45 1.12828 11.8884 1.02294 23.9785 1.01482 23.9571
46 4.55 1.10893 12.8498 1.03023 25.7725 0.98552 25.6695
47 4.65 1.07123 13.8197 0.917966 27.4421 1.07366 27.618
48 4.75 1.11745 14.8755 0.936261 29.2189 1.0176 29.5451
49 4.85 1.01956 15.8798 1.03471 31.2661 1.04346 31.6052
50 4.95 1.11264 17.0215 1.00582 33.3391 0.937031 33.5322
51 5.05 1.19761 18.3004 0.962383 35.4034 0.968463 35.6052
52 5.15 0.942887 19.3476 0.952307 37.5279 1.02569 37.8884
53 5.25 0.944495 20.4378 1.01079 39.8712 0.955451 40.0987
54 5.35 0.981133 21.6137 0.969792 42.206 0.954012 42.3906
