# Time-averaged data for fix rdf
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3] c_RDF[4] c_RDF[5] c_RDF[6] c_RDF[7]
11000 100
64 6.35 1.08664 35.9313 0.969794 72.618 0.983122 72.5536
65 6.45 1.17455 38.0086 0.987075 76.1245 1.00978 76.133
66 6.55 0.974234 39.7854 0.993484 79.7639 1.00384 79.8026
67 6.65 1.03191 41.7253 1.03544 83.6738 1.03994 83.721
68 6.75 1.10792 43.8712 0.985127 87.5064 1.03257 87.7296
69 6.85 0.998351 45.8627 1.02299 91.6052 0.962926 91.5794
70 6.95 1.09106 48.103 1.04891 95.9313 0.982343 95.6223
71 7.05 0.970949 50.1545 0.990041 100.133 0.95974 99.6867
72 7.15 1.02297 52.3777 0.964508 104.343 1.0188 104.124
73 7.25 1.06025 54.7468 1.01937 108.918 0.99856 108.597
74 7.35 1.0316 57.1159 0.988096 113.476 1.05363 113.446
75 7.45 0.982265 59.4335 1.02876 118.352 1.02735 118.305
76 7.55 1.09457 62.0858 0.998165 123.21 1.01975 123.258
77 7.65 0.986782 64.5408 0.962793 128.021 0.981217 128.15
78 7.75 0.985014 67.0558 0.981623 133.056 1.02147 133.378
79 7.85 0.917481 69.4592 1.03018 138.476 1.01278 138.695
80 7.95 0.961636 72.0429 0.99091 143.824 0.98268 143.987
81 8.05 0.884922 74.4807 1.02617 149.502 1.00506 149.536
82 8.15 0.991017 77.279 1.05638 155.494 0.989644 155.137
83 8.25 1.02647 80.2489 0.993265 161.266 1.03389 161.133
84 8.35 1.02231 83.279 1.02224 167.352 1.00132 167.082
85 8.45 0.958662 86.1888 0.976369 173.305 0.980585 173.047
86 8.55 0.994373 89.279 0.962603 179.313 0.95916 179.021
87 8.65 1.01469 92.5064 1.04997 186.021 1.03877 185.644
88 8.75 1.03911 95.8884 0.955865 192.27 1.027 192.343
89 8.85 1.07247 99.4592 0.93567 198.528 0.987846 198.936
90 8.95 0.988143 102.824 0.973234 205.185 1.02815 205.953
91 9.05 0.99601 106.292 1.02672 212.365 1.00002 212.931
92 9.15 1.02742 109.948 0.973779 219.326 1.0216 220.219
93 9.25 1.1068 113.974 1.02979 226.85 0.980202 227.365
94 9.35 0.921573 117.399 1.04008 234.614 0.991038 234.747
95 9.45 0.994876 121.176 1.00074 242.245 0.979764 242.202
96 9.55 0.963081 124.91 0.997526 250.013 1.00796 250.034
97 9.65 0.977917 128.781 0.995311 257.927 0.959587 257.648
98 9.75 0.996194 132.807 1.00778 266.107 0.966498 265.476
99 9.85 1.00937 136.97 1.01073 274.481 1.00097 273.751
100 9.95 0.999379 141.176 1.01032 283.021 1.03641 282.494
13600 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0 0 0.397371 0.0815451 0 0
17 1.65 0 0 1.07049 0.330472 0.0184964 0.00429185
18 1.75 0 0 1.36188 0.686695 0.115105 0.0343348
19 1.85 0 0 1.07184 1 0.294286 0.120172
20 1.95 0 0 0.938318 1.30472 0.463546 0.270386
21 2.05 0 0 0.621821 1.5279 0.731013 0.532189
22 2.15 0 0 0.391384 1.6824 0.958775 0.909871
23 2.25 0 0 0.287884 1.80687 1.15401 1.40773
24 2.35 0 0 0.136504 1.87124 1.5139 2.12017
25 2.45 0 0 0.226062 1.98712 1.30894 2.7897
26 2.55 0.807275 0.223176 0.21641 2.1073 1.2238 3.46781
27 2.65 2.24252 0.892704 0.314895 2.29614 0.889339 4
28 2.75 2.74984 1.77682 0.611408 2.69099 0.939064 4.60515
29 2.85 2.33656 2.58369 0.594009 3.103 0.700702 5.09013
30 2.95 1.62404 3.18455 0.92404 3.7897 0.723458 5.62661
31 3.05 1.15033 3.63948 1.25885 4.7897 0.741773 6.21459
32 3.15 0.874974 4.00858 1.67152 6.20601 0.730961 6.83262
33 3.25 0.955769 4.43777 1.54646 7.60086 0.925103 7.66524
34 3.35 0.755634 4.79828 1.54061 9.07725 0.852748 8.48069
35 3.45 1.05174 5.33047 1.39771 10.4979 1.02408 9.51931
36 3.55 0.785045 5.75107 1.22436 11.8155 1.05913 10.6567
37 3.65 0.894176 6.25751 1.11292 13.0815 1.08885 11.8927
38 3.75 0.904558 6.79828 1.09368 14.3948 1.12827 13.2446
39 3.85 0.967156 7.40773 1.15289 15.8541 1.19615 14.7554
40 3.95 1.02234 8.08584 0.921308 17.0815 1.16864 16.309
41 4.05 1.02172 8.79828 0.93766 18.3948 1.13314 17.8927
42 4.15 1.09031 9.59657 0.963059 19.8112 1.01192 19.3777
43 4.25 1.01725 10.3777 0.9461 21.2704 1.1043 21.0773
44 4.35 1.1951 11.3391 0.966852 22.8326 1.00886 22.7039
45 4.45 0.978852 12.1631 0.903583 24.3605 1.09375 24.5494
46 4.55 1.03383 13.073 0.929854 26.0043 0.98538 26.2876
47 4.65 1.00852 14 0.969325 27.794 1.04595 28.2146
48 4.75 1.16339 15.1159 0.998001 29.7167 1.04256 30.2189
49 4.85 1.02149 16.1373 0.980776 31.6867 0.92721 32.0773
50 4.95 1.04656 17.2275 0.968218 33.7124 0.957966 34.0773
51 5.05 0.958016 18.2661 0.930253 35.7382 1.01916 36.2918
52 5.15 0.966851 19.3562 1.01387 38.0343 0.898302 38.3219
53 5.25 1.03293 20.5665 0.957379 40.2876 0.846133 40.309
54 5.35 0.973516 21.7511 1.04836 42.8498 1.0383 42.8412
55 5.45 0.910927 22.9013 0.99332 45.3691 1.00054 45.3734
56 5.55 0.898063 24.0773 1.00354 48.0086 0.986072 47.9614
57 5.65 0.885531 25.279 1.05335 50.8798 0.945165 50.5322
58 5.75 0.989356 26.6695 1.11433 54.0258 1.04512 53.4764
59 5.85 0.920421 28.0086 0.989906 56.9185 1.02 56.4506
60 5.95 0.980999 29.485 1.00376 59.9528 1.03011 59.5579
61 6.05 1.004 31.0472 0.970856 62.9871 1.00322 62.6867
62 6.15 0.939587 32.5579 0.924923 65.9742 0.964202 65.794
63 6.25 1.04416 34.2918 1.00365 69.3219 1.03418 69.2361
64 6.35 1.06661 36.1202 0.929905 72.5236 1.02934 72.7725
65 6.45 1.02409 37.9313 1.02694 76.1717 0.975879 76.2318
66 6.55 1.11072 39.9571 0.975911 79.7468 0.997969 79.8798
67 6.65 0.972551 41.7854 0.977469 83.4378 0.990962 83.6137
68 6.75 1.02815 43.7768 0.976302 87.2361 1.00272 87.5064
69 6.85 0.998351 45.7682 0.995137 91.2232 0.998351 91.4979
70 6.95 1.0827 47.9914 0.994803 95.3262 1.02197 95.7039
71 7.05 1.0197 50.1459 1.01836 99.6481 0.971901 99.8197
72 7.15 0.928181 52.1631 0.997937 104.004 1.06117 104.442
73 7.25 1.14861 54.7296 1.05188 108.725 0.985143 108.854
74 7.35 1.0615 57.1674 1.01322 113.399 0.9781 113.356
75 7.45 0.847659 59.1674 0.974427 118.017 1.00466 118.107
76 7.55 0.88203 61.3047 1.03432 123.052 1.00208 122.974
77 7.65 1.09374 64.0258 1.04009 128.249 1.01048 128.013
78 7.75 1.02872 66.6524 1.02849 133.524 0.994637 133.103
79 7.85 0.950248 69.1416 1.02937 138.94 1.02749 138.498
80 7.95 1.02873 71.9056 0.982162 144.24 0.989853 143.828
81 8.05 1.0376 74.7639 0.988162 149.708 1.02371 149.481
82 8.15 1.03662 77.691 1.0193 155.489 1.01922 155.249
83 8.25 0.981972 80.5322 0.95191 161.021 0.9843 160.957
84 8.35 0.996241 83.485 1.0035 166.996 0.997711 166.884
85 8.45 0.955834 86.3863 1.00664 173.133 1.01021 173.03
86 8.55 1.03581 89.6052 0.999732 179.373 1.06665 179.674
87 8.65 0.987707 92.7468 0.950551 185.446 0.975485 185.893
88 8.75 1.11295 96.3691 0.990003 191.918 0.940157 192.026
89 8.85 0.987397 99.6567 1.0146 198.704 1.02772 198.884
90 8.95 0.962935 102.936 1.00147 205.554 1.00048 205.712
91 9.05 0.981218 106.352 1.00708 212.597 1.02523 212.867
92 9.15 1.05154 110.094 0.993591 219.7 0.961434 219.725
93 9.25 0.981725 113.665 0.973987 226.815 0.989033 226.936
94 9.35 0.919263 117.082 1.00788 234.339 0.988733 234.3
95 9.45 0.967743 120.755 0.979912 241.811 1.00345 241.936
96 9.55 0.936513 124.386 1.03996 249.91 0.941127 249.249
97 9.65 1.06899 128.618 1.00826 257.927 1.04235 257.519
98 9.75 1.00469 132.678 0.964953 265.76 1.01684 265.755
99 9.85 1.00521 136.824 1.03923 274.369 0.986431 273.91
100 9.95 1.06464 141.305 0.991029 282.747 0.991633 282.275
13700 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0 0 0.209142 0.0429185 0.0209592 0.00429185
17 1.65 0 0 0.904381 0.253219 0.0184964 0.00858369
18 1.75 0 0 1.75568 0.712446 0.115105 0.0386266
19 1.85 0 0 1.23335 1.07296 0.323715 0.133047
20 1.95 0 0 0.819376 1.33906 0.595988 0.32618
21 2.05 0 0 0.50224 1.51931 0.671094 0.566524
22 2.15 0 0 0.358769 1.66094 1.1222 1.00858
23 2.25 0 0 0.238249 1.76395 1.34303 1.58798
24 2.35 0 0 0.182006 1.84979 1.12174 2.11588
25 2.45 0 0 0.259553 1.98283 1.26699 2.76395
26 2.55 0.620981 0.171674 0.247326 2.12017 1.17733 3.41631
27 2.65 2.24252 0.841202 0.386462 2.35193 0.918028 3.96567
28 2.75 2.96342 1.79399 0.491784 2.66953 0.945724 4.57511
29 2.85 2.08799 2.51502 0.66826 3.13305 0.700702 5.06009
30 2.95 1.87925 3.2103 1.10307 3.95279 0.717671 5.59227
31 3.05 1.06351 3.6309 1.28046 4.96996 0.752602 6.18884
32 3.15 0.997063 4.0515 1.49931 6.24034 0.857864 6.91416
33 3.25 0.821962 4.4206 1.45605 7.55365 0.872648 7.69957
34 3.35 0.755634 4.78112 1.37491 8.87124 0.96944 8.62661
35 3.45 0.746394 5.1588 1.48216 10.3777 0.833656 9.4721
36 3.55 1.00934 5.69957 1.2443 11.7167 1.03915 10.588
37 3.65 0.969954 6.24893 1.24497 13.133 1.06617 11.7983
38 3.75 0.847126 6.75536 1.06151 14.4077 1.16767 13.1974
39 3.85 1.03527 7.40773 0.969787 15.6352 1.18935 14.6996
40 3.95 1.22939 8.22318 1.02117 16.9957 1.11376 16.1803
41 4.05 0.960167 8.8927 1.03265 18.4421 1.19763 17.8541
42 4.15 1.09031 9.69099 0.957222 19.8498 1.15523 19.5494
43 4.25 0.883107 10.3691 0.943318 21.3047 1.07641 21.206
44 4.35 1.07772 11.2361 0.950915 22.8412 1.03282 22.8712
45 4.45 1.19298 12.2403 0.969575 24.4807 1.00218 24.5622
46 4.55 1.23865 13.3305 0.939565 26.1416 0.963483 26.2618
47 4.65 0.943155 14.1974 1.00652 28 1.02732 28.1545
48 4.75 1.0381 15.1931 0.955675 29.8412 1.0448 30.1631
49 4.85 0.978566 16.1717 1.00642 31.8627 1.03428 32.2361
50 4.95 1.03008 17.2446 0.982577 33.9185 0.980578 34.2833
51 5.05 0.942181 18.2661 0.955875 36 0.987557 36.4292
52 5.15 0.966851 19.3562 0.892584 38.0215 0.983764 38.6524
53 5.25 0.952348 20.4721 1.04491 40.4807 0.902785 40.7725
54 5.35 0.945298 21.6223 1.02729 42.9914 0.99078 43.1888
55 5.45 0.985705 22.867 1.05593 45.6695 0.942885 45.5751
56 5.55 1.15372 24.3777 1.02475 48.3648 0.989343 48.1717
57 5.65 0.853905 25.5365 1.04391 51.2103 1.00828 50.9142
58 5.75 0.879427 26.7725 1.03376 54.1288 0.936953 53.5536
59 5.85 0.973522 28.1888 0.963469 56.9442 1.03913 56.5837
60 5.95 0.844115 29.4592 0.929937 59.7554 0.947587 59.4421
61 6.05 0.910222 30.8755 1.00107 62.8841 1.02937 62.6524
62 6.15 1.14245 32.7124 0.982066 66.0558 0.989505 65.8412
63 6.25 1.02865 34.4206 0.936738 69.1803 0.987754 69.1288
64 6.35 1.00652 36.1459 0.989738 72.588 1.03434 72.6824
65 6.45 1.01438 37.9399 0.997948 76.133 1.02673 76.3219
66 6.55 0.997767 39.7597 0.943107 79.588 1.03319 80.0987
67 6.65 1.0867 41.8026 1.03203 83.485 0.997796 83.8584
68 6.75 0.930653 43.6052 1.02594 87.4764 0.968451 87.618
69 6.85 1.11884 45.8369 1.00156 91.4893 1.00694 91.6438
70 6.95 1.10778 48.1116 0.994803 95.5923 1.01988 95.8412
71 7.05 0.979074 50.1803 1.00117 99.8412 0.975955 99.9742
72 7.15 1.10592 52.5837 1.00089 104.21 1.04935 104.545
73 7.25 0.975742 54.7639 1.0098 108.742 0.976518 108.918
74 7.35 1.02786 57.1245 1.01973 113.446 1.02379 113.631
75 7.45 1.00409 59.4936 1.08672 118.597 0.972893 118.232
76 7.55 0.931622 61.7511 1.0255 123.588 1.01887 123.18
77 7.65 1.04544 64.3519 1.00745 128.622 1.00532 128.193
78 7.75 0.961481 66.8069 1.00338 133.768 0.997152 133.296
79 7.85 0.983015 69.382 0.980427 138.927 0.989893 138.494
80 7.95 0.840233 71.6395 0.984548 144.24 1.02811 144.03
81 8.05 1.08746 74.6352 0.984284 149.687 1.05325 149.845
82 8.15 1.0427 77.5794 1.01098 155.421 1.00026 155.506
83 8.25 1.07097 80.6781 0.997696 161.219 0.98282 161.206
84 8.35 0.993345 83.6223 0.999895 167.172 0.981817 167.039
85 8.45 1.00391 86.6695 1.00734 173.313 0.991167 173.069
86 8.55 0.999898 89.7768 0.98598 179.468 1.05632 179.648
87 8.65 0.979611 92.8927 0.988842 185.785 0.957981 185.755
88 8.75 0.944162 95.9657 0.972278 192.142 0.990159 192.215
89 8.85 0.982241 99.2361 0.96134 198.571 1.0155 198.991
90 8.95 0.988143 102.601 1.02155 205.558 1.01872 205.944
91 9.05 0.986149 106.034 1.00892 212.614 0.965578 212.682
92 9.15 1.05636 109.794 0.998994 219.755 1.01859 219.948
93 9.25 0.991164 113.399 0.992198 227.004 0.980202 227.094
94 9.35 1.04168 117.27 1.02571 234.661 0.962805 234.266
95 9.45 0.972266 120.961 0.960776 241.987 1.01135 241.961
96 9.55 1.00736 124.867 0.962805 249.485 0.981445 249.588
97 9.65 1.0473 129.013 1.01096 257.524 0.996369 257.494
98 9.75 1.02168 133.142 1.03316 265.91 1.01843 265.742
99 9.85 1.00521 137.288 1.0299 274.442 1.01031 274.094
100 9.95 0.989182 141.451 1.00524 282.94 1.04607 282.918
13800 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0 0 0.167314 0.0343348 0 0
17 1.65 0 0 0.775184 0.214592 0.0739858 0.0171674
18 1.75 0 0 1.64082 0.643777 0.0493306 0.0300429
19 1.85 0 0 1.33613 1.03433 0.397286 0.145923
20 1.95 0 0 0.925102 1.33476 0.370837 0.266094
21 2.05 0 0 0.681612 1.5794 0.802916 0.553648
22 2.15 0 0 0.380513 1.72961 1.04594 0.965665
23 2.25 0 0 0.258103 1.8412 1.2535 1.50644
24 2.35 0 0 0.136504 1.90558 1.36798 2.15021
25 2.45 0 0 0.25118 2.03433 1.30894 2.81974
26 2.55 0.620981 0.171674 0.340074 2.22318 1.2238 3.49785
27 2.65 1.95501 0.755365 0.300581 2.40343 1.03995 4.12017
28 2.75 3.04352 1.73391 0.551596 2.75966 0.779223 4.62232
29 2.85 2.46085 2.58369 0.662073 3.21888 0.75651 5.14592
30 2.95 1.90245 3.28755 0.999118 3.96137 0.729246 5.6867
31 3.05 1.43248 3.85408 1.21563 4.92704 0.720116 6.25751
32 3.15 0.712188 4.15451 1.53476 6.22747 0.817255 6.9485
33 3.25 0.974885 4.59227 1.44178 7.5279 0.858343 7.72103
34 3.35 0.881573 5.01288 1.5227 8.98712 0.911094 8.59227
35 3.45 0.610686 5.32189 1.40615 10.4163 0.969072 9.57511
36 3.55 0.72096 5.70815 1.22436 11.7339 0.879278 10.5193
37 3.65 0.84871 6.18884 1.29401 13.206 1.22118 11.9056
38 3.75 0.875842 6.71245 1.06508 14.485 1.08528 13.206
39 3.85 1.03527 7.36481 1.06473 15.8326 1.16217 14.6738
40 3.95 0.892927 7.95708 0.966407 17.1202 1.11376 16.1545
41 4.05 1.00941 8.66094 0.928467 18.4206 1.14542 17.7554
42 4.15 1.01997 9.40773 0.83757 19.6524 1.07042 19.3262
43 4.25 1.05079 10.2146 0.901578 21.0429 1.02064 20.897
44 4.35 1.06705 11.073 0.937634 22.5579 1.05411 22.5966
45 4.45 1.1114 12.0086 0.939117 24.1459 1.02253 24.3219
46 4.55 1.1021 12.9785 0.971127 25.8627 1.02188 26.1245
47 4.65 1.30734 14.1803 0.932133 27.5837 1.02499 28.0129
48 4.75 1.0381 15.176 0.911121 29.3391 1.04033 30.0129
49 4.85 1.00432 16.1803 0.995734 31.3391 1.02143 32.0601
50 4.95 0.906466 17.1245 1.05027 33.5365 0.916851 33.9742
51 5.05 1.02927 18.2403 1.0012 35.7167 0.967806 36.0773
52 5.15 1.05821 19.4335 1.06504 38.1288 0.985663 38.3047
53 5.25 0.886416 20.4721 1.05768 40.618 0.89182 40.3991
54 5.35 1.16399 21.8884 1.02729 43.1288 1.02422 42.897
55 5.45 0.856544 22.97 1.03901 45.7639 0.997152 45.4206
56 5.55 0.845622 24.0773 1.0068 48.412 1.05148 48.1803
57 5.65 0.910832 25.3133 0.99982 51.1373 0.948321 50.7597
58 5.75 0.897749 26.5751 0.971428 53.8798 0.953711 53.4464
59 5.85 0.843719 27.8026 0.944376 56.6395 1.03913 56.4764
60 5.95 1.07796 29.4249 0.978208 59.5966 0.983157 59.4421
61 6.05 0.981937 30.9528 0.988708 62.6867 1.04313 62.6953
62 6.15 1.0517 32.6438 0.96479 65.8026 1.04944 66.0773
63 6.25 0.997636 34.3004 0.970193 69.0386 1.05481 69.588
64 6.35 1.07162 36.1373 1.01342 72.5279 0.979374 72.9528
65 6.45 0.975556 37.8627 0.958079 75.9313 0.950453 76.3219
66 6.55 1.05424 39.7854 1.04269 79.7511 0.987402 79.9313
67 6.65 1.10496 41.8627 0.994518 83.5064 0.995518 83.6824
68 6.75 1.00156 43.8026 1.03367 87.5279 1.00383 87.5794
69 6.85 1.04569 45.8884 0.989781 91.4936 0.976881 91.485
70 6.95 1.04507 48.0343 1.03643 95.7682 1.10331 96.0258
71 7.05 1.06033 50.2747 1.05173 100.232 0.98913 100.215
72 7.15 0.991377 52.4292 1.02842 104.721 0.985303 104.506
73 7.25 1.06794 54.8155 0.990679 109.167 0.993768 108.957
74 7.35 1.0316 57.1845 0.981584 113.695 1.0126 113.618
75 7.45 1.00046 59.5451 1.05412 118.691 1.00829 118.386
76 7.55 0.991841 61.9485 0.976121 123.442 1.00561 123.27
77 7.65 1.03854 64.5322 1.01862 128.532 0.994127 128.227
78 7.75 0.90433 66.8412 0.991665 133.618 1.01057 133.399
79 7.85 1.00595 69.4764 1.03181 139.047 0.991528 138.605
80 7.95 0.939272 72 0.975005 144.309 1.03767 144.193
81 8.05 1.0376 74.8584 1.00368 149.863 0.987178 149.644
82 8.15 1.08829 77.9313 0.961792 155.318 0.978269 155.18
83 8.25 0.973071 80.7468 0.978496 161.004 1.01538 161.069
84 8.35 0.906463 83.4335 0.997012 166.94 1.02661 167.167
85 8.45 0.924727 86.2403 1.01438 173.124 0.973531 173.09
86 8.55 1.02199 89.4163 0.974979 179.21 0.970185 179.133
87 8.65 0.987707 92.5579 0.950551 185.283 1.02261 185.652
88 8.75 0.967897 95.7082 0.955865 191.532 1.02898 192.365
89 8.85 0.977085 98.9614 1.00755 198.27 0.926749 198.549
90 8.95 1.00327 102.378 1.02908 205.309 1.02941 205.575
91 9.05 0.971357 105.76 1.01506 212.408 0.983413 212.438
92 9.15 0.950241 109.142 0.966575 219.318 0.993923 219.528
93 9.25 1.07612 113.056 1.05388 227.017 1.00669 226.867
94 9.35 1.03475 116.901 0.991211 234.416 0.986428 234.215
95 9.45 1.08532 121.021 1.01199 242.133 1.01699 241.953
96 9.55 0.998504 124.893 0.985952 249.811 0.968189 249.476
97 9.65 1.07116 129.133 1.0142 257.876 0.999615 257.408
98 9.75 1.01531 133.236 0.983459 265.858 1.02584 265.717
99 9.85 1.01561 137.425 0.998301 274.129 1.01187 274.082
100 9.95 1.04629 141.828 1.00423 282.618 1.01097 282.609
13900 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0 0 0.230057 0.0472103 0 0
17 1.65 0 0 0.959751 0.270386 0.0554893 0.0128755
18 1.75 0 0 1.47674 0.656652 0.147992 0.0515021
19 1.85 0 0 1.21867 1.01288 0.294286 0.137339
20 1.95 0 0 0.938318 1.3176 0.543011 0.313305
21 2.05 0 0 0.705528 1.57082 0.65911 0.549356
22 2.15 0 0 0.369641 1.71674 0.96967 0.93133
23 2.25 0 0 0.248176 1.82403 1.26345 1.47639
24 2.35 0 0 0.163805 1.90129 1.34062 2.1073
25 2.45 0 0 0.200944 2.00429 1.34251 2.79399
26 2.55 0.589932 0.16309 0.247326 2.14163 0.999178 3.34764
27 2.65 2.21377 0.824034 0.336365 2.34335 1.20491 4.06867
28 2.75 2.58966 1.65665 0.531659 2.6867 0.832503 4.60515
29 2.85 2.38628 2.48069 0.711573 3.18026 0.75651 5.12876
30 2.95 1.94885 3.20172 0.92404 3.86695 0.677157 5.6309
31 3.05 1.12862 3.64807 1.30747 4.90558 0.763431 6.23605
32 3.15 1.1395 4.12876 1.38281 6.07725 0.79695 6.90987
33 3.25 0.783731 4.48069 1.60356 7.52361 0.76774 7.60086
34 3.35 0.953538 4.93562 1.51374 8.97425 0.938023 8.49785
35 3.45 0.763358 5.32189 1.27525 10.2704 0.905596 9.41631
36 3.55 0.929237 5.81974 1.30412 11.6738 0.959213 10.4464
37 3.65 0.833554 6.29185 1.21101 13.0515 1.22874 11.8412
38 3.75 0.96199 6.86695 1.19375 14.485 1.22139 13.3047
39 3.85 0.967156 7.47639 0.966396 15.7082 1.08741 14.6781
40 3.95 0.93175 8.09442 0.937415 16.9571 1.1299 16.1803
41 4.05 0.861688 8.69528 1.02652 18.3948 1.16999 17.8155
42 4.15 0.914453 9.36481 1.01851 19.8927 1.09381 19.4206
43 4.25 0.916643 10.0687 0.868186 21.2318 1.07362 21.073
44 4.35 1.09907 10.9528 0.921697 22.721 1.00354 22.691
45 4.45 1.10121 11.8798 0.875663 24.2017 1.05814 24.4764
46 4.55 1.15087 12.8927 1.01483 25.9957 1.07297 26.3691
47 4.65 1.32602 14.1116 0.999544 27.8412 0.948115 28.1159
48 4.75 1.0381 15.1073 1.00023 29.7682 0.99345 30.0258
49 4.85 1.00432 16.1116 0.97864 31.7339 0.987168 32.0043
50 4.95 1.0548 17.2103 0.939499 33.6996 0.91274 33.9099
51 5.05 1.20346 18.515 0.918428 35.6996 1.03496 36.1588
52 5.15 1.00492 19.6481 0.955121 37.8627 0.873613 38.133
53 5.25 0.996303 20.8155 1.06679 40.3734 1.05264 40.6052
54 5.35 0.775991 21.7597 1.02904 42.8884 0.99782 43.0386
55 5.45 0.972109 22.9871 0.998396 45.4206 1.00224 45.5751
56 5.55 1.00295 24.3004 1.03617 48.1459 0.961543 48.0987
57 5.65 0.923483 25.5536 1.03131 50.9571 0.962522 50.7167
58 5.75 0.690106 26.5236 1.00335 53.7897 0.967423 53.4421
59 5.85 0.90862 27.8455 1.04718 56.8498 1.0303 56.4464
60 5.95 0.980999 29.3219 0.993825 59.8541 1.00877 59.4893
61 6.05 1.11985 31.0644 0.947512 62.8155 1.00735 62.6309
62 6.15 0.960941 32.6094 0.97808 65.9742 0.978851 65.7854
63 6.25 1.11136 34.4549 0.972767 69.2189 1.00839 69.1416
64 6.35 0.996508 36.1631 0.97104 72.5622 0.973128 72.485
65 6.45 0.99497 37.9227 1.01003 76.1502 1.00857 76.0601
66 6.55 1.00247 39.7511 0.957166 79.6567 1.06137 79.9399
67 6.65 1.00908 41.6481 1.00702 83.4592 0.982989 83.6438
68 6.75 1.01929 43.6223 0.956445 87.1803 0.979507 87.4464
69 6.85 0.959622 45.5365 0.967286 91.0558 1.04988 91.6438
70 6.95 0.978189 47.5451 1.10198 95.6009 1.03448 95.9013
71 7.05 1.07658 49.8197 1.06892 100.137 0.988117 100.086
72 7.15 1.18096 52.3863 0.982206 104.425 1.00599 104.468
73 7.25 1.07946 54.7983 0.965817 108.76 0.970769 108.815
74 7.35 0.997962 57.0901 1.00484 113.395 0.943601 113.159
75 7.45 1.07685 59.6309 1.01065 118.185 1.02462 118.004
76 7.55 0.984756 62.0172 1.00081 123.056 1.04096 123.06
77 7.65 1.01438 64.5408 1.02377 128.172 1.032 128.206
78 7.75 0.985014 67.0558 1.01761 133.391 0.971993 133.18
79 7.85 0.937141 69.5107 0.993478 138.618 0.964553 138.245
80 7.95 0.952051 72.0687 0.997272 144 1.02412 143.76
81 8.05 0.941009 74.6609 0.995919 149.511 1.0206 149.395
82 8.15 1.00622 77.5021 1.03141 155.361 1.03666 155.262
83 8.25 0.993838 80.3777 0.979234 161.052 1.0102 161.12
84 8.35 0.932528 83.1416 0.971059 166.833 0.960143 166.824
85 8.45 0.953006 86.0343 1.00171 172.94 0.992578 172.863
86 8.55 0.988849 89.1073 1.04374 179.455 1.00326 179.112
87 8.65 1.01199 92.3262 0.967346 185.635 1.00376 185.511
88 8.75 1.06548 95.794 0.997225 192.155 1.0099 192.099
89 8.85 0.997709 99.1159 0.949788 198.506 0.98656 198.682
90 8.95 1.03352 102.635 0.981392 205.219 1.02375 205.67
91 9.05 1.06011 106.326 1.0034 212.236 1.00801 212.704
92 9.15 0.986418 109.837 0.996593 219.361 1.00415 219.867
93 9.25 1.01948 113.545 0.978686 226.511 0.973726 226.966
94 9.35 0.967767 117.142 1.01536 234.09 0.993343 234.365
95 9.45 0.990354 120.901 1.04408 242.052 1.00345 242
96 9.55 1.01622 124.841 1.03776 250.133 1.01679 249.901
