# Time-averaged data for fix rdf
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3] c_RDF[4] c_RDF[5] c_RDF[6] c_RDF[7]
25000 100
18 1.75 0 0 1.23132 2.51502 0.0685538 1.02146
19 1.85 0 0 1.31608 2.88412 0.0766808 1.04292
20 1.95 0 0 1.10194 3.22747 0.234666 1.11588
21 2.05 0 0 0.548392 3.41631 0.549572 1.30472
22 2.15 0 0 0.441918 3.58369 0.976582 1.67382
23 2.25 0 0 0.237971 3.6824 1.39979 2.25322
24 2.35 0 0 0.237122 3.7897 1.51134 2.93562
25 2.45 0.0701129 0.0171674 0.235616 3.90558 1.27681 3.56223
26 2.55 0.906113 0.257511 0.27389 4.0515 1.08177 4.13734
27 2.65 2.42718 0.95279 0.305825 4.22747 0.911973 4.66094
28 2.75 2.89388 1.84549 0.526421 4.55365 0.853803 5.18884
29 2.85 2.38349 2.63519 0.748094 5.0515 0.749703 5.6867
30 2.95 1.62013 3.2103 0.975129 5.74678 0.808323 6.2618
31 3.05 0.859618 3.53648 1.32894 6.75966 0.694116 6.7897
32 3.15 0.848326 3.87983 1.44652 7.93562 0.841211 7.4721
33 3.25 0.637543 4.15451 1.5771 9.30043 0.919467 8.26609
34 3.35 0.69381 4.4721 1.35833 10.5494 0.860719 9.05579
35 3.45 0.848659 4.88412 1.1795 11.6996 1.20409 10.2275
36 3.55 0.667936 5.22747 1.23038 12.97 1.08306 11.3433
37 3.65 0.931965 5.73391 1.21894 14.3004 1.07182 12.5107
38 3.75 0.852996 6.22318 1.06167 15.5236 1.14235 13.824
39 3.85 0.908646 6.77253 1.07439 16.8283 1.16524 15.2361
40 3.95 0.930663 7.36481 0.956886 18.0515 1.09017 16.6266
41 4.05 1.18036 8.15451 1.01881 19.4206 1.00179 17.97
42 4.15 1.16083 8.96996 0.98855 20.8155 1.04554 19.4421
43 4.25 1.35151 9.96567 1.00639 22.3047 1.09284 21.0558
44 4.35 1.07878 10.7983 0.949575 23.7768 1.06814 22.7082
45 4.45 1.14775 11.7253 1.01584 25.4249 1.02863 24.3734
46 4.55 1.16901 12.7124 0.974211 27.0773 1.01688 26.0944
47 4.65 1.13874 13.7167 0.961835 28.7811 1.06831 27.9828
48 4.75 1.05399 14.6867 0.942661 30.5236 1.01682 29.8584
49 4.85 1.06465 15.7082 1.00441 32.4592 1.00657 31.794
50 4.95 1.0049 16.7124 1.007 34.4807 0.979167 33.7554
51 5.05 0.957242 17.7082 0.994217 36.5579 1.00253 35.8455
52 5.15 0.968038 18.7554 1.05474 38.8498 0.908553 37.8155
53 5.25 0.900971 19.7682 1.02445 41.1631 1.07046 40.2275
54 5.35 1.08083 21.03 0.977358 43.4549 0.933605 42.412
55 5.45 0.991935 22.2318 0.931239 45.721 0.922637 44.6524
56 5.55 0.860862 23.3133 0.969415 48.1674 0.959569 47.0687
57 5.65 0.830659 24.3948 0.948532 50.6481 0.953861 49.5579
58 5.75 0.776558 25.4421 1.0204 53.412 0.987664 52.2275
59 5.85 0.842478 26.618 0.93377 56.03 0.987937 54.9914
60 5.95 1.02246 28.0944 1.03435 59.03 0.972804 57.8069
61 6.05 0.879693 29.4077 0.980398 61.97 0.995415 60.7854
62 6.15 0.990423 30.9356 0.93908 64.8798 1.0105 63.9099
63 6.25 1.02363 32.5665 0.962915 67.9614 1.02546 67.1845
64 6.35 0.944676 34.1202 1.00818 71.2918 0.99212 70.4549
65 6.45 0.996549 35.8112 0.988494 74.6609 1.03731 73.9828
66 6.55 0.936921 37.4506 0.981743 78.1116 1.01934 77.5579
67 6.65 1.09931 39.4335 0.992716 81.7082 1.02928 81.279
68 6.75 1.28869 41.8283 1.00146 85.4464 1.00823 85.0343
69 6.85 1.06745 43.8712 0.984719 89.2318 0.968935 88.7511
70 6.95 1.11102 46.0601 0.981531 93.1159 0.977121 92.6094
71 7.05 0.982343 48.0515 1.05612 97.4163 0.959104 96.5064
72 7.15 1.07856 50.3004 1.03499 101.751 0.979704 100.601
73 7.25 1.10907 52.6781 1.01859 106.137 1.03077 105.03
74 7.35 1.01676 54.9185 1.07155 110.88 1.01944 109.532
75 7.45 0.872106 56.8927 1.03071 115.567 0.997927 114.06
76 7.55 1.03006 59.2876 1.02013 120.33 0.992851 118.687
77 7.65 1.00331 61.6824 0.983787 125.047 1.03704 123.648
78 7.75 1.01963 64.1803 1.06759 130.3 1.00258 128.571
79 7.85 0.986991 66.6609 1.01166 135.408 1.06836 133.953
80 7.95 0.982296 69.1931 1.00792 140.627 0.995136 139.094
81 8.05 0.961291 71.7339 0.978184 145.82 0.999731 144.391
82 8.15 1.0329 74.5322 0.956693 151.026 0.999061 149.815
83 8.25 0.946169 77.1588 0.968278 156.425 1.03747 155.588
84 8.35 0.996085 79.9914 1.00083 162.142 1.0203 161.403
85 8.45 1.00507 82.9185 0.980213 167.876 1.061 167.597
86 8.55 1.03064 85.9914 0.973184 173.704 0.956605 173.313
87 8.65 0.967569 88.9442 0.985821 179.747 0.95356 179.146
88 8.75 0.984063 92.0172 1.01337 186.103 0.988118 185.33
89 8.85 0.953889 95.0644 0.969861 192.326 0.997418 191.717
90 8.95 0.958965 98.1974 1.00848 198.944 0.998849 198.258
91 9.05 1.0381 101.665 1.01062 205.725 0.934591 204.515
92 9.15 1.01302 105.124 0.972382 212.395 0.987015 211.27
93 9.25 1.00354 108.627 0.992494 219.352 0.990947 218.202
94 9.35 0.970148 112.086 1.00014 226.515 1.0101 225.421
95 9.45 1.00157 115.734 1.00373 233.858 1.00177 232.734
96 9.55 1.05916 119.674 0.951223 240.966 1.00911 240.258
97 9.65 0.960486 123.322 1.06719 249.107 0.991119 247.803
98 9.75 1.01837 127.27 0.992506 256.837 0.990775 255.502
99 9.85 1.00214 131.236 0.996754 264.76 1.05084 263.837
100 9.95 0.971464 135.159 0.999044 272.863 1.0065 271.983
25200 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 27.0253 2 0 0
11 1.05 0 0 0 2 0 0
12 1.15 0 0 0 2 0 0
13 1.25 0 0 0 2 0 0
14 1.35 0 0 0 2 0 0
15 1.45 0 0 0 2 0 0
16 1.55 0 0 0.0653943 2.01288 5.08988 1
17 1.65 0 0 0.577103 2.14163 0 1
18 1.75 0 0 1.23132 2.45064 0.0685538 1.01717
19 1.85 0 0 1.57623 2.8927 0.0613446 1.03433
20 1.95 0 0 1.00552 3.20601 0.24847 1.11159
21 2.05 0 0 0.697954 3.44635 0.512101 1.28755
22 2.15 0 0 0.351268 3.5794 0.74947 1.57082
23 2.25 0 0 0.289704 3.69957 1.15094 2.04721
24 2.35 0 0 0.180213 3.78112 1.72045 2.82403
25 2.45 0.0701129 0.0171674 0.191983 3.87554 1.57415 3.59657
26 2.55 0.517779 0.154506 0.27389 4.02146 1.23515 4.25322
27 2.65 2.36725 0.832618 0.35058 4.22318 0.911973 4.77682
28 2.75 3.61735 1.9485 0.408669 4.47639 0.791329 5.26609
29 2.85 2.20214 2.67811 0.735196 4.96567 0.672148 5.71245
30 2.95 1.47504 3.20172 1.05338 5.71674 0.69371 6.20601
31 3.05 0.927483 3.55365 1.28952 6.69957 0.660257 6.70815
32 3.15 0.848326 3.897 1.4782 7.90129 0.862374 7.40773
33 3.25 0.657466 4.18026 1.54734 9.24034 0.998989 8.27039
34 3.35 0.712561 4.50644 1.51703 10.6352 0.968309 9.1588
35 3.45 0.530412 4.76395 1.23672 11.8412 1.03208 10.1631
36 3.55 0.901714 5.22747 1.1514 13.03 1.08723 11.2833
37 3.65 0.900373 5.71674 1.18748 14.3262 1.18215 12.5708
38 3.75 1.00264 6.29185 0.983441 15.4592 1.15355 13.897
39 3.85 0.937041 6.85837 1.03198 16.7124 1.09795 15.2275
40 3.95 1.03857 7.51931 1.06433 18.073 1.02287 16.5322
41 4.05 1.06489 8.23176 0.993255 19.4077 1.0594 17.9528
42 4.15 1.09973 9.00429 1.00984 20.8326 1.09432 19.4936
43 4.25 1.1651 9.86266 0.881674 22.1373 0.985297 20.9485
44 4.35 1.30121 10.867 0.946806 23.6052 0.998781 22.4936
45 4.45 0.988337 11.6652 1.12695 25.4335 1.09226 24.2618
46 4.55 1.14868 12.6352 0.979272 27.0944 1.04731 26.0343
47 4.65 1.08034 13.588 1.01998 28.9013 1.06345 27.9142
48 4.75 1.14726 14.6438 0.977488 30.7082 1.00751 29.7725
49 4.85 0.957294 15.5622 0.890828 32.4249 1.00434 31.7039
50 4.95 1.09078 16.6524 1.0241 34.4807 1.02845 33.7639
51 5.05 1.12228 17.8197 1.08665 36.7511 1.00047 35.8498
52 5.15 0.896625 18.7897 0.912529 38.7339 0.942203 37.8927
53 5.25 1.09949 20.0258 0.984534 40.9571 0.999984 40.1459
54 5.35 0.897016 21.073 0.999321 43.3004 0.973957 42.4249
55 5.45 0.935253 22.206 1.04588 45.8455 0.968592 44.7768
56 5.55 0.840365 23.2618 0.962612 48.2747 1.009 47.3176
57 5.65 0.876807 24.4034 0.986277 50.8541 0.975241 49.8627
58 5.75 0.891132 25.6052 0.968115 53.4764 0.895567 52.2833
59 5.85 0.756386 26.6609 0.962855 56.176 0.983334 55.0343
60 5.95 0.9214 27.9914 0.963317 58.97 0.971321 57.8455
61 6.05 0.960188 29.4249 0.978967 61.9056 0.983941 60.7897
62 6.15 1.00155 30.97 0.94462 64.8326 0.939711 63.6953
63 6.25 0.87817 32.3691 0.999124 68.03 1.00396 66.9013
64 6.35 1.06994 34.1288 0.952314 71.176 1.01556 70.2489
65 6.45 1.02184 35.8627 0.97842 74.5107 1.02091 73.721
66 6.55 1.05955 37.7167 0.96709 77.9099 0.972841 77.133
67 6.65 1.09931 39.6996 0.967839 81.4163 1.05896 80.9614
68 6.75 0.969983 41.5021 1.02791 85.2532 1.03358 84.8112
69 6.85 1.08988 43.588 1.06399 89.3433 1.0025 88.6567
70 6.95 1.10667 45.7682 0.976108 93.206 0.990163 92.5665
71 7.05 0.995045 47.7854 1.04031 97.4421 0.987624 96.5794
72 7.15 1.09091 50.0601 0.998096 101.622 0.966353 100.618
73 7.25 1.041 52.2918 1.02258 106.026 1.08471 105.279
74 7.35 1.15311 54.8326 1.04343 110.644 0.974732 109.584
75 7.45 1.08444 57.2876 1.0175 115.27 0.996036 114.103
76 7.55 0.919305 59.4249 1.06424 120.24 1.11903 119.318
77 7.65 0.96735 61.7339 1.07062 125.373 0.992183 124.064
78 7.75 0.991602 64.1631 1.04404 130.511 1.00695 129.009
79 7.85 0.976745 66.618 0.992957 135.524 0.925231 133.67
80 7.95 1.06887 69.3734 0.994658 140.674 1.02255 138.953
81 8.05 1.02949 72.0944 1.0089 146.03 1.0451 144.489
82 8.15 0.975867 74.7382 0.939342 151.142 1.0125 149.987
83 8.25 1.04821 77.6481 1.00599 156.751 1.00276 155.567
84 8.35 0.905532 80.2232 0.981291 162.356 1.00147 161.275
85 8.45 0.981491 83.0815 0.937659 167.841 1.04482 167.373
86 8.55 1.02776 86.1459 0.998267 173.82 1.01621 173.446
87 8.65 0.953505 89.0558 0.994923 179.918 0.97461 179.408
88 8.75 0.962072 92.0601 0.984629 186.094 0.984689 185.571
89 8.85 0.924332 95.0129 1.02605 192.678 0.933739 191.549
90 8.95 1.01677 98.3348 0.9712 199.052 0.999505 198.094
91 9.05 0.991851 101.648 0.999747 205.76 0.956385 204.498
92 9.15 0.947666 104.884 1.00054 212.622 1.00269 211.361
93 9.25 1.006 108.395 0.946574 219.258 0.995242 218.322
94 9.35 0.974963 111.871 0.997146 226.399 1.0113 225.549
95 9.45 1.0652 115.751 0.994339 233.674 0.954149 232.515
96 9.55 1.0084 119.502 0.985687 241.039 1.04192 240.283
97 9.65 0.969526 123.185 1.00024 248.67 1.01254 247.991
98 9.75 1.0228 127.15 0.993608 256.408 1.01287 255.863
99 9.85 1.1453 131.682 1.02483 264.554 1.01297 263.897
100 9.95 0.952333 135.528 1.01545 272.79 0.999602 271.987
25300 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 27.0253 2 0 0
11 1.05 0 0 0 2 0 0
12 1.15 0 0 0 2 0 0
13 1.25 0 0 0 2 0 0
14 1.35 0 0 0 2 0 0
15 1.45 0 0 0 2 0 0
16 1.55 0 0 0.0653943 2.01288 5.08988 1
17 1.65 0 0 0.634813 2.15451 0.0192781 1.00429
18 1.75 0 0 1.26552 2.4721 0.0171384 1.00858
19 1.85 0 0 1.28547 2.83262 0.0766808 1.03004
20 1.95 0 0 1.10194 3.17597 0.138039 1.07296
21 2.05 0 0 0.772735 3.44206 0.437159 1.22318
22 2.15 0 0 0.407925 3.59657 0.840315 1.54077
23 2.25 0 0 0.372476 3.75107 1.38942 2.11588
24 2.35 0 0 0.161243 3.82403 1.75847 2.90987
25 2.45 0.0350565 0.00858369 0.165804 3.90558 1.34677 3.57082
26 2.55 0.776669 0.214592 0.193334 4.00858 1.17057 4.19313
27 2.65 2.48711 0.927039 0.298366 4.18026 1.03905 4.7897
28 2.75 2.97736 1.84549 0.408669 4.43348 0.826037 5.30043
29 2.85 2.38349 2.63519 0.760992 4.93991 0.607518 5.70386
30 2.95 1.52341 3.17597 1.11959 5.7382 0.735936 6.22747
31 3.05 0.904861 3.51931 1.3402 6.75966 0.784408 6.82403
32 3.15 0.80591 3.84549 1.47292 7.95708 0.809467 7.48069
33 3.25 0.61762 4.11159 1.55726 9.30472 0.949288 8.30043
34 3.35 0.69381 4.42918 1.36299 10.5579 0.90282 9.12876
35 3.45 0.689535 4.76395 1.27193 11.7983 0.996794 10.0987
36 3.55 0.818222 5.18455 1.13062 12.9657 1.14555 11.279
37 3.65 1.01095 5.73391 1.02233 14.0815 1.04424 12.4163
38 3.75 0.852996 6.22318 1.02442 15.2618 1.18715 13.7811
39 3.85 0.993831 6.82403 1.16274 16.6738 1.14045 15.1631
40 3.95 0.957638 7.43348 0.993818 17.9442 1.11372 16.5837
41 4.05 1.07772 8.15451 1.04436 19.3476 1.0338 17.97
42 4.15 1.08751 8.91845 1.00376 20.7639 0.996773 19.3734
43 4.25 1.17675 9.78541 1.04119 22.3047 0.947513 20.7725
44 4.35 1.17888 10.6953 0.99387 23.8455 1.0182 22.3476
45 4.45 1.09461 11.5794 0.941769 25.3734 1.0843 24.103
46 4.55 1.30116 12.6781 0.989394 27.0515 1.11324 25.9871
47 4.65 1.19713 13.7339 1.03694 28.8884 1.17514 28.0644
48 4.75 1.07264 14.721 0.92873 30.6052 1.01915 29.9442
49 4.85 1.15412 15.8283 0.993273 32.5193 1.01996 31.9056
50 4.95 1.03066 16.8584 0.936443 34.3991 1.04773 34.0043
51 5.05 0.998502 17.897 0.955187 36.3948 0.955183 35.9957
52 5.15 0.856951 18.824 1.07054 38.721 0.886779 37.9185
53 5.25 0.946783 19.8884 0.995938 40.97 0.918081 39.9871
54 5.35 0.926426 20.97 0.988339 43.2876 1.06016 42.4678
55 5.45 0.977765 22.1545 1.09879 45.9614 0.950917 44.7768
56 5.55 0.833533 23.2017 1.04085 48.588 0.957865 47.1888
57 5.65 0.804289 24.2489 0.964943 51.1116 0.92097 49.5923
58 5.75 0.846575 25.3906 0.914243 53.588 1.01942 52.3476
59 5.85 0.953169 26.721 0.950609 56.2532 0.902029 54.8712
60 5.95 0.861955 27.9657 0.884891 58.8197 0.996531 57.7554
61 6.05 0.977437 29.4249 0.987554 61.7811 0.976769 60.6781
62 6.15 0.940345 30.8755 1.0111 64.9142 1.02161 63.8369
63 6.25 0.964371 32.412 0.929387 67.8884 0.993209 67.0086
64 6.35 1.15866 34.3176 0.992589 71.1674 0.964778 70.1888
65 6.45 1.12807 36.2318 0.992272 74.5494 1.04741 73.7511
66 6.55 0.976163 37.9399 0.9561 77.9099 1.03647 77.3863
67 6.65 1.00889 39.7597 0.98087 81.4635 1.03878 81.1416
68 6.75 1.03927 41.691 1.00031 85.1974 0.9437 84.6567
69 6.85 1.00466 43.6137 1.04501 89.2146 1.05956 88.721
70 6.95 1.19816 45.9742 1.0683 93.4421 1.01734 92.7382
71 7.05 0.982343 47.9657 1.03715 97.6652 1.02354 96.897
72 7.15 1.11972 50.3004 1.02576 101.961 0.985865 101.017
73 7.25 0.988951 52.4206 1.0754 106.592 1.02877 105.438
74 7.35 1.05572 54.7468 1.0124 111.073 0.968901 109.717
75 7.45 1.09203 57.2189 1.05053 115.85 1.00928 114.296
76 7.55 0.922997 59.3648 0.96223 120.343 1.0214 119.056
77 7.65 0.960158 61.6567 1.01512 125.21 0.989491 123.79
78 7.75 0.977587 64.0515 1.03183 130.288 1.01831 128.79
79 7.85 1.04163 66.6695 1.04737 135.575 1.01724 133.914
80 7.95 0.962317 69.1502 0.959016 140.541 1.02089 139.189
81 8.05 1.023 71.8541 0.935338 145.506 0.997301 144.472
82 8.15 1.00755 74.5837 0.972467 150.798 1.03068 150.069
83 8.25 1.00183 77.3648 1.03216 156.554 1.00661 155.67
84 8.35 0.968919 80.1202 0.984296 162.176 1.03987 161.597
85 8.45 0.987386 82.9957 0.978012 167.897 0.958793 167.193
86 8.55 0.918362 85.7339 0.986084 173.803 0.95086 172.876
87 8.65 0.967569 88.6867 0.996324 179.91 0.988643 178.923
88 8.75 1.06103 92 0.977102 186.039 0.987432 185.103
89 8.85 0.959263 95.0644 1.0013 192.464 0.996748 191.485
90 8.95 1.01677 98.3863 0.990166 198.961 1.01458 198.129
91 9.05 1.0381 101.854 0.999107 205.665 0.966 204.597
92 9.15 0.992913 105.245 0.983646 212.412 0.988896 211.365
93 9.25 0.961722 108.601 1.01698 219.541 1.02224 218.515
94 9.35 1.13866 112.661 0.990554 226.635 0.980673 225.524
95 9.45 0.940299 116.086 1.00725 234.004 1.01882 232.961
96 9.55 1.0407 119.957 0.989134 241.395 1.01314 240.515
97 9.65 0.894947 123.356 0.997431 249.004 0.978716 247.966
98 9.75 1.04494 127.408 1.00518 256.833 1.00403 255.768
99 9.85 0.971767 131.253 1.00323 264.807 1.02217 263.876
100 9.95 0.945956 135.073 0.996399 272.888 1.00278 271.991
25400 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 27.0253 2 0 0
11 1.05 0 0 0 2 0 0
12 1.15 0 0 0 2 0 0
13 1.25 0 0 0 2 0 0
14 1.35 0 0 0 2 0 0
15 1.45 0 0 0 2 0 0
16 1.55 0 0 0.0871924 2.01717 5.08988 1
17 1.65 0 0 0.634813 2.1588 0 1
18 1.75 0 0 1.53915 2.54506 0.0685538 1.01717
19 1.85 0 0 1.20896 2.88412 0.0920169 1.04292
20 1.95 0 0 1.00552 3.19742 0.17945 1.09871
21 2.05 0 0 0.61071 3.40773 0.437159 1.24893
22 2.15 0 0 0.430587 3.57082 0.987938 1.62232
23 2.25 0 0 0.227624 3.66524 1.31684 2.16738
24 2.35 0 0 0.256091 3.78112 1.6254 2.90129
25 2.45 0.0350565 0.00858369 0.165804 3.86266 1.35552 3.56652
26 2.55 0.517779 0.145923 0.217501 3.97854 1.22708 4.21888
27 2.65 2.96656 0.995708 0.358039 4.18455 0.934399 4.75536
28 2.75 2.86605 1.87983 0.429448 4.45064 0.791329 5.24464
29 2.85 2.20214 2.60944 0.683603 4.90558 0.717388 5.72103
30 2.95 1.54759 3.1588 1.13163 5.71245 0.651484 6.18455
31 3.05 0.904861 3.50215 1.23321 6.65236 0.727975 6.7382
32 3.15 0.57262 3.73391 1.49932 7.87124 0.872955 7.44635
33 3.25 0.677389 4.02575 1.62669 9.27897 0.874736 8.20172
34 3.35 0.675058 4.33476 1.37233 10.5408 0.823297 8.95708
35 3.45 0.707216 4.67811 1.39076 11.897 1.08501 10.0129
36 3.55 0.901714 5.14163 1.15972 13.0944 1.20387 11.2532
37 3.65 1.10572 5.74249 1.0184 14.206 1.21368 12.5751
