# Time-averaged data for fix rdf
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3] c_RDF[4] c_RDF[5] c_RDF[6] c_RDF[7]
11000 100
35 3.45 0.920992 5.51073 1.36305 10.6953 1.01509 10.0215
36 3.55 0.996361 6.0515 1.25585 12.0644 1.1402 11.2618
37 3.65 0.852754 6.54077 1.10606 13.3391 1.1047 12.5322
38 3.75 0.892923 7.08155 1.03374 14.5966 1.089 13.8541
39 3.85 1.11608 7.79399 1.07781 15.9785 1.14722 15.3219
40 3.95 0.90699 8.40343 1.02075 17.3562 1.058 16.7468
41 4.05 1.05718 9.15021 0.989121 18.7597 1.07916 18.2747
42 4.15 1.00685 9.897 0.91034 20.1159 0.990247 19.7468
43 4.25 0.926922 10.618 0.972387 21.6352 1.01302 21.3262
44 4.35 0.969063 11.4077 0.928196 23.1545 0.993255 22.9485
45 4.45 1.20783 12.4378 1.03728 24.9313 0.924009 24.5279
46 4.55 1.02053 13.3476 0.975412 26.6781 1.08559 26.4678
47 4.65 0.903369 14.1888 0.924733 28.4077 0.961215 28.2618
48 4.75 0.998245 15.1588 0.952179 30.2661 0.996098 30.2017
49 4.85 0.915138 16.0858 0.925976 32.1502 1.08016 32.3948
50 4.95 1.09004 17.2361 0.945639 34.1545 1.02681 34.5665
51 5.05 0.898799 18.2232 0.879377 36.0944 0.957307 36.6738
52 5.15 0.954415 19.3133 1.06443 38.5365 0.933615 38.8112
53 5.25 0.875015 20.3519 1.02427 40.9785 0.954313 41.0815
54 5.35 1.00278 21.588 0.946469 43.3219 1.0232 43.6094
55 5.45 1.04013 22.9185 0.988895 45.8627 0.950845 46.0472
56 5.55 1.13241 24.4206 0.968079 48.4421 1.04926 48.8369
57 5.65 1.03024 25.8369 0.969863 51.1202 0.982852 51.5451
58 5.75 0.928402 27.1588 1.05948 54.1502 1.04973 54.5408
59 5.85 1.01924 28.6609 1.01342 57.1502 0.990898 57.4678
60 5.95 0.889559 30.0172 1.04411 60.3476 0.992984 60.5021
61 6.05 0.985643 31.5708 1.06681 63.7253 0.910167 63.3777
62 6.15 1.0329 33.2532 0.981241 66.9356 1.02016 66.7082
63 6.25 0.89806 34.7639 0.978037 70.2403 0.968684 69.9742
64 6.35 1.1567 36.7725 0.990543 73.6953 1.01487 73.5064
65 6.45 0.881559 38.3519 0.993461 77.2704 1.0685 77.3433
66 6.55 1.13825 40.4549 0.994584 80.9614 0.985133 80.9914
67 6.65 1.00962 42.3777 0.98397 84.7253 0.988335 84.7639
68 6.75 1.07617 44.4893 1.0672 88.9313 1.03675 88.8412
69 6.85 0.981262 46.4721 0.970706 92.8712 1.00882 92.927
70 6.95 1.13067 48.824 1.02515 97.1545 0.993384 97.0687
71 7.05 1.03466 51.0386 0.997272 101.442 1.07045 101.661
72 7.15 0.982524 53.2017 1.01228 105.918 0.966794 105.927
73 7.25 0.970776 55.3991 1.03646 110.631 0.985716 110.399
74 7.35 1.04416 57.8283 1.00202 115.313 0.998654 115.056
75 7.45 0.955266 60.1116 0.994076 120.086 0.989047 119.794
76 7.55 0.916142 62.3605 1.00099 125.021 1.0171 124.798
77 7.65 1.00134 64.8841 0.986017 130.013 1.02892 129.996
78 7.75 0.998893 67.4678 1.0293 135.361 1.00171 135.189
79 7.85 0.950964 69.9914 0.954934 140.451 0.982809 140.416
80 7.95 1.04703 72.8412 0.977379 145.794 0.973974 145.73
81 8.05 0.901223 75.3562 0.987703 151.33 0.962204 151.112
82 8.15 1.16732 78.6953 0.982288 156.974 0.997875 156.833
83 8.25 0.942984 81.4592 0.9732 162.704 1.02351 162.845
84 8.35 0.986286 84.4206 0.993439 168.695 1.01697 168.966
85 8.45 0.946331 87.3305 0.995776 174.845 0.968669 174.936
86 8.55 1.06883 90.6953 0.984158 181.069 1.00736 181.292
87 8.65 0.929716 93.691 0.988059 187.464 0.992842 187.704
88 8.75 1.09603 97.3047 0.972085 193.901 0.968331 194.103
89 8.85 1.01033 100.712 1.00979 200.742 1.04942 201.197
90 8.95 0.975433 104.077 1.03938 207.944 1.00996 208.18
91 9.05 1.03917 107.742 1.00563 215.069 1.02055 215.395
92 9.15 1.03325 111.468 1.02052 222.459 0.97223 222.421
93 9.25 1.00171 115.159 1.01133 229.944 0.993164 229.755
94 9.35 0.907439 118.575 1.00968 237.579 1.00559 237.343
95 9.45 0.977616 122.335 1.02176 245.472 1.01171 245.142
96 9.55 1.02937 126.378 1.02223 253.536 1.02443 253.206
97 9.65 1.04239 130.558 0.955335 261.232 0.986223 261.133
98 9.75 1.02741 134.764 1.03083 269.708 0.991727 269.27
99 9.85 0.96146 138.781 1.01001 278.185 1.02192 277.828
100 9.95 1.01471 143.107 1.00384 286.781 1.0276 286.609
13700 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0 0 0 0 0 0
17 1.65 0 0 0.400826 0.0944206 0 0
18 1.75 0 0 0.971831 0.351931 0.0811601 0.0214592
19 1.85 0 0 1.24647 0.72103 0.1162 0.055794
20 1.95 0 0 0.847975 1 0.366067 0.175966
21 2.05 0 0 0.956148 1.34764 0.544165 0.373391
22 2.15 0 0 0.429278 1.51931 0.849647 0.712446
23 2.25 0 0 0.352777 1.67382 0.972222 1.13734
24 2.35 0 0 0.323396 1.82833 1.32337 1.76824
25 2.45 0 0 0.297539 1.98283 1.32524 2.45494
26 2.55 0.214548 0.0600858 0.32807 2.16738 1.231 3.14592
27 2.65 1.61768 0.549356 0.388556 2.40343 1.13277 3.83262
28 2.75 2.76718 1.45064 0.76755 2.90558 1.00588 4.48927
29 2.85 2.35558 2.27468 0.849013 3.50215 0.869202 5.09871
30 2.95 2.06119 3.04721 1.07748 4.3133 0.828417 5.72103
31 3.05 1.49976 3.64807 1.31199 5.3691 0.881885 6.42918
32 3.15 1.12484 4.12876 1.49002 6.64807 0.937024 7.23176
33 3.25 1.18878 4.66953 1.4749 7.99571 0.927325 8.07725
34 3.35 1.10111 5.20172 1.21575 9.17597 1.03229 9.07725
35 3.45 0.937737 5.6824 1.42975 10.6481 1.05686 10.1631
36 3.55 1.12288 6.29185 1.24798 12.0086 1.16387 11.4292
37 3.65 0.852754 6.78112 1.22895 13.4249 1.09724 12.691
38 3.75 0.83623 7.28755 1.09372 14.7554 0.972325 13.8712
39 3.85 0.887483 7.85408 1.01756 16.0601 1.21096 15.4206
40 3.95 1.07306 8.57511 0.918997 17.3004 1.09625 16.897
41 4.05 0.959968 9.25322 0.992146 18.7082 0.897277 18.1674
42 4.15 0.983702 9.98283 0.988122 20.1803 0.975812 19.618
43 4.25 0.794505 10.6009 0.980628 21.7124 1.02128 21.2103
44 4.35 0.853197 11.2961 1.00686 23.3605 0.961724 22.7811
45 4.45 0.986392 12.1373 0.89196 24.8884 1.05206 24.5794
46 4.55 1.12644 13.1416 0.92748 26.5494 1.09279 26.5322
47 4.65 1.13382 14.1974 0.91326 28.2575 1.0417 28.4764
48 4.75 0.980577 15.1502 0.923591 30.0601 1.00712 30.4378
49 4.85 0.923612 16.0858 0.974489 32.0429 0.949105 32.3648
50 4.95 1.04123 17.1845 0.92134 33.9957 1.05522 34.5966
51 5.05 0.930062 18.206 1.03113 36.2704 0.998251 36.794
52 5.15 0.93187 19.2704 1.01766 38.6052 0.933615 38.9313
53 5.25 0.940099 20.3863 0.957665 40.8884 0.954313 41.2017
54 5.35 1.04456 21.6738 1.03488 43.4506 0.995408 43.6609
55 5.45 1.03342 22.9957 1.00226 46.0258 0.957542 46.1159
56 5.55 1.08064 24.4292 1.05667 48.8412 0.957246 48.6609
57 5.65 0.980287 25.7768 1.01804 51.6524 0.982852 51.3691
58 5.75 1.07912 27.3133 0.948428 54.3648 1.02265 54.2876
59 5.85 0.926055 28.6781 1.01777 57.3777 1.02432 57.3133
60 5.95 1.06409 30.3004 0.951611 60.2918 0.990175 60.3391
61 6.05 0.980198 31.8455 1.01259 63.4979 1.01884 63.5579
62 6.15 0.938041 33.3734 0.964187 66.6524 1.01753 66.8798
63 6.25 1.06134 35.1588 1.04917 70.1974 0.975049 70.1674
64 6.35 0.9046 36.7296 1.01146 73.7253 1.0124 73.691
65 6.45 0.953425 38.4378 0.985112 77.2704 1.00396 77.2961
66 6.55 0.929182 40.1545 0.987645 80.9356 0.943409 80.7897
67 6.65 1.09977 42.2489 1.00192 84.7682 1.06479 84.8541
68 6.75 0.944931 44.103 0.992057 88.6781 1.00074 88.7897
69 6.85 0.994005 46.1116 1.02252 92.8283 0.989748 92.7983
70 6.95 1.13479 48.4721 1.01282 97.0601 0.961472 96.8069
71 7.05 1.0908 50.8069 0.973314 101.245 1.02543 101.206
72 7.15 1.03321 53.0815 0.994806 105.644 0.999864 105.618
73 7.25 1.04662 55.4506 0.968497 110.047 1.00274 110.167
74 7.35 0.970367 57.7082 1.05713 114.987 1.02443 114.944
75 7.45 1.04505 60.206 0.981561 119.7 1.00159 119.742
76 7.55 0.895162 62.4034 1.02624 124.76 0.997913 124.652
77 7.65 1.07967 65.1245 0.970756 129.674 1.02892 129.85
78 7.75 0.915928 67.4936 1.03261 135.039 1.05469 135.318
79 7.85 1.00919 70.1717 0.971037 140.215 0.965057 140.451
80 7.95 0.958728 72.7811 1.05039 145.957 0.966107 145.721
81 8.05 1.0058 75.588 1.01067 151.622 1.00978 151.369
82 8.15 0.972268 78.3691 0.977806 157.24 1.03081 157.279
83 8.25 1.01913 81.3562 1.03516 163.335 0.978945 163.03
84 8.35 1.07205 84.5751 1.00269 169.382 1.03052 169.232
85 8.45 1.03845 87.7682 1.01732 175.665 0.986775 175.313
86 8.55 0.957044 90.7811 0.941398 181.618 1.01008 181.687
87 8.65 0.996314 93.9914 1.01326 188.176 1.00613 188.185
88 8.75 1.07781 97.5451 0.977918 194.652 0.982618 194.678
89 8.85 0.984876 100.867 0.992685 201.378 1.01133 201.515
90 8.95 0.950549 104.146 0.984254 208.197 1.00934 208.494
91 9.05 0.980766 107.605 0.997759 215.266 0.998084 215.549
92 9.15 1.02135 111.288 0.989701 222.433 1.00252 222.794
93 9.25 0.997052 114.961 0.977696 229.67 0.967013 229.936
94 9.35 1.02828 118.833 1.03011 237.459 0.979997 237.33
95 9.45 0.977616 122.592 0.983977 245.06 1.02173 245.206
96 9.55 0.987847 126.472 1.02985 253.185 1.01135 253.167
97 9.65 1.01671 130.549 0.978246 261.064 0.986757 261.099
98 9.75 1.04838 134.841 1.00056 269.292 0.969235 269.052
99 9.85 0.953243 138.824 0.997223 277.661 1.01833 277.579
100 9.95 1.02679 143.202 0.988806 286.129 1.00449 286.163
13800 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0 0 0 0 0.0206896 0.00429185
17 1.65 0 0 0.309729 0.0729614 0.0182585 0.00858369
18 1.75 0 0 1.10141 0.364807 0.0486961 0.0214592
19 1.85 0 0 1.21749 0.725322 0.217876 0.0858369
20 1.95 0 0 0.847975 1.00429 0.326845 0.193133
21 2.05 0 0 0.826301 1.30472 0.544165 0.390558
22 2.15 0 0 0.482938 1.49785 0.838892 0.725322
23 2.25 0 0 0.284181 1.62232 0.93294 1.13305
24 2.35 0 0 0.296447 1.76395 1.22435 1.71674
25 2.45 0 0 0.371924 1.95708 1.201 2.33906
26 2.55 0.183898 0.0515021 0.442513 2.20601 1.2157 3.02146
27 2.65 1.75958 0.583691 0.374426 2.43348 1.09738 3.6867
28 2.75 2.74083 1.47639 0.636345 2.84979 1.0782 4.39056
29 2.85 2.18382 2.24034 0.769609 3.39056 0.91205 5.03004
30 2.95 2.03829 3.00429 1.03758 4.17167 0.862697 5.67811
31 3.05 1.49976 3.60515 1.32266 5.23605 1.05292 6.52361
32 3.15 1.08467 4.06867 1.47002 6.49785 0.806743 7.21459
33 3.25 1.01895 4.53219 1.40444 7.78112 0.880253 8.01717
34 3.35 1.15439 5.09013 1.41469 9.15451 0.925958 8.91416
35 3.45 1.0717 5.63948 1.38806 10.5837 1.0318 9.97425
36 3.55 0.964731 6.16309 1.32672 12.03 1.07312 11.1416
37 3.65 1.0622 6.77253 1.1284 13.3305 1.15695 12.4721
38 3.75 0.864576 7.29614 1.04433 14.6009 1.06779 13.7682
39 3.85 0.941269 7.897 1.04099 15.9356 1.16735 15.2618
40 3.95 0.881441 8.48927 0.858579 17.0944 1.02932 16.6481
41 4.05 0.996422 9.19313 1.01634 18.5365 0.945778 17.9871
42 4.15 0.902691 9.86266 0.965076 19.9742 1.10573 19.6309
43 4.25 0.982096 10.6266 0.947665 21.4549 1.06257 21.2876
44 4.35 0.95853 11.4077 1.00161 23.0944 1.04318 22.9914
45 4.45 0.986392 12.2489 1.11495 25.0043 1.04704 24.7811
46 4.55 0.982023 13.1245 0.968222 26.7382 0.943885 26.4678
47 4.65 1.0232 14.0773 0.954563 28.5236 1.0256 28.382
48 4.75 0.936406 14.9871 0.958776 30.3948 1.03356 30.3948
49 4.85 0.974453 15.9742 0.904883 32.2361 1.00406 32.4335
50 4.95 1.04123 17.073 0.949689 34.2489 1.07552 34.7082
51 5.05 0.976956 18.1459 1.0214 36.5021 0.969006 36.8412
52 5.15 1.11975 19.4249 0.946578 38.6738 0.97486 39.073
53 5.25 1.07027 20.6953 1.04587 41.1674 1.02828 41.5193
54 5.35 1.03759 21.9742 0.934335 43.4807 0.934607 43.8283
55 5.45 0.993158 23.2446 1.03066 46.1288 0.920713 46.1888
56 5.55 0.94475 24.4979 0.982576 48.7468 0.934647 48.6738
57 5.65 0.949068 25.8026 0.994731 51.4936 1.014 51.4678
58 5.75 0.958544 27.1674 1.05348 54.5064 0.965506 54.2232
59 5.85 1.01924 28.6695 0.99892 57.4635 0.953122 57.0386
60 5.95 1.03594 30.2489 0.930589 60.3133 1.02248 60.1631
61 6.05 0.90396 31.6738 0.929902 63.2575 0.99575 63.309
62 6.15 1.00128 33.3047 1.02453 66.6094 1.02016 66.6395
63 6.25 0.933778 34.8755 1.03647 70.1116 1.00433 70.0258
64 6.35 1.06772 36.7296 0.993004 73.5751 1.03953 73.6438
65 6.45 1.05883 38.6266 0.975571 77.0858 0.98245 77.1717
66 6.55 0.933828 40.3519 0.971454 80.691 1.00136 80.8798
67 6.65 0.94652 42.1545 0.999678 84.515 1.04343 84.8627
68 6.75 1.00618 44.1288 1.00512 88.4764 0.973456 88.691
69 6.85 0.98551 46.1202 1.00983 92.5751 0.995047 92.721
70 6.95 1.10591 48.4206 1.01385 96.8112 0.980001 96.8069
71 7.05 1.00658 50.5751 1.00726 101.142 1.01843 101.176
72 7.15 1.02151 52.824 1.05304 105.798 0.97263 105.468
73 7.25 1.02007 55.133 1.01097 110.395 1.01788 110.086
74 7.35 0.985126 57.4249 0.967121 114.914 1.03731 114.923
75 7.45 1.04864 59.9313 1.03162 119.867 1.01682 119.794
76 7.55 0.97209 62.3176 1.03755 124.983 0.988317 124.657
77 7.65 1.06605 65.0043 1.00467 130.069 1.04931 129.957
78 7.75 0.988937 67.5622 1.02104 135.373 1.00254 135.155
79 7.85 1.00272 70.2232 1.00485 140.73 0.965864 140.292
80 7.95 0.933498 72.7639 0.973454 146.052 1.02747 145.897
81 8.05 1.14421 75.9571 0.959373 151.429 0.986757 151.416
82 8.15 0.975269 78.7468 0.990505 157.12 0.982155 157.047
83 8.25 1.01034 81.7082 1.02277 163.142 0.987712 162.85
84 8.35 1.0406 84.8326 0.983476 169.073 1.05049 169.172
85 8.45 1.04403 88.0429 0.943659 174.901 1.00488 175.365
86 8.55 0.932504 90.9785 0.964474 181 0.982873 181.567
87 8.65 0.959019 94.0687 1.01326 187.558 0.977558 187.88
88 8.75 0.958051 97.2275 1.02004 194.313 1.01834 194.609
89 8.85 1.09685 100.927 1.01549 201.193 1.00307 201.391
90 8.95 0.943084 104.18 1.03195 208.343 0.987612 208.219
91 9.05 0.949128 107.528 0.995336 215.395 1.01873 215.421
92 9.15 0.921353 110.85 0.992664 222.584 0.984702 222.536
93 9.25 0.95745 114.378 0.980595 229.841 0.989097 229.841
94 9.35 0.962159 118 0.98811 237.313 0.977153 237.215
95 9.45 1.07806 122.146 1.00787 245.099 0.989433 244.841
96 9.55 1.01407 126.129 0.966198 252.721 1.01244 252.811
97 9.65 1.07878 130.455 0.99796 260.76 1.01452 260.966
98 9.75 0.968703 134.421 1.06424 269.511 1.02311 269.361
99 9.85 1.05802 138.841 0.997223 277.88 0.98963 277.648
100 9.95 1.0288 143.227 1.01537 286.575 1.02408 286.399
13900 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0 0 0 0 0 0
17 1.65 0 0 0.218632 0.0515021 0.0182585 0.00429185
18 1.75 0 0 1.1338 0.351931 0.113624 0.0343348
19 1.85 0 0 1.23198 0.716738 0.0726252 0.055794
20 1.95 0 0 0.874066 1.00429 0.431436 0.197425
21 2.05 0 0 0.731866 1.27039 0.461357 0.364807
22 2.15 0 0 0.729773 1.56223 0.849647 0.703863
23 2.25 0 0 0.352777 1.71674 1.04097 1.1588
24 2.35 0 0 0.314413 1.86695 1.08031 1.67382
25 2.45 0 0 0.239684 1.99142 1.43292 2.41631
26 2.55 0.183898 0.0515021 0.381477 2.20601 1.23864 3.11159
27 2.65 1.56092 0.523605 0.487461 2.50215 1.10446 3.78112
28 2.75 3.08343 1.5279 0.629784 2.91416 1.15051 4.53219
29 2.85 2.11021 2.26609 0.861229 3.51931 0.948777 5.19742
30 2.95 2.107 3.05579 1.02617 4.29185 0.845557 5.83262
31 3.05 1.73543 3.75107 1.29066 5.33047 0.753611 6.43777
32 3.15 1.0445 4.19742 1.36502 6.50215 0.796721 7.12017
33 3.25 0.830259 4.57511 1.40914 7.7897 0.88496 7.92704
34 3.35 1.11887 5.11588 1.35722 9.1073 1.03229 8.92704
35 3.45 1.00472 5.6309 1.20466 10.3476 1.09028 10.0472
36 3.55 0.869839 6.103 1.25585 11.7167 1.01 11.1459
37 3.65 0.912596 6.62661 1.24385 13.1502 1.13083 12.4464
38 3.75 0.935443 7.19313 1.11136 14.5021 1.10668 13.7897
39 3.85 0.793356 7.69957 1.07781 15.8841 1.08349 15.176
40 3.95 1.12416 8.45494 1.02711 17.2704 1.09625 16.6524
41 4.05 0.935665 9.11588 1.04962 18.7597 1.00034 18.0687
42 4.15 1.00685 9.86266 0.94491 20.1674 1.1115 19.721
43 4.25 1.05934 10.6867 0.977881 21.6953 0.990995 21.2661
44 4.35 1.0112 11.5107 0.949172 23.2489 0.985372 22.8755
45 4.45 1.01659 12.3777 1.00471 24.97 1.02947 24.6352
46 4.55 0.924257 13.2017 0.992188 26.7468 1.02074 26.4592
47 4.65 0.958677 14.0944 0.892608 28.4163 1.0164 28.3562
48 4.75 1.05125 15.1159 1.03354 30.4335 1.08425 30.4678
49 4.85 0.9914 16.1202 0.923866 32.3133 1.05268 32.6052
50 4.95 1.0331 17.2103 0.94159 34.309 0.941585 34.5966
51 5.05 0.953509 18.2575 0.992218 36.4979 0.988503 36.7725
52 5.15 1.07466 19.485 0.965285 38.7124 1.01235 39.0901
53 5.25 0.969025 20.6352 1.02967 41.1674 0.979569 41.4206
54 5.35 1.03759 21.9142 0.937801 43.4893 0.979774 43.8412
55 5.45 1.01329 23.2103 0.927089 45.8712 0.912343 46.1803
56 5.55 0.87357 24.3691 0.980965 48.485 0.97016 48.7597
57 5.65 0.955311 25.6824 1.02892 51.3262 0.92522 51.309
58 5.75 1.055 27.1845 0.996449 54.176 1.04521 54.2918
59 5.85 0.972649 28.618 0.985872 57.0944 0.993804 57.2275
60 5.95 0.974011 30.103 1.04831 60.3047 1.01124 60.3176
61 6.05 0.909406 31.5365 0.963791 63.3562 0.969939 63.382
62 6.15 1.03817 33.2275 1.04158 66.7639 0.992554 66.6223
63 6.25 0.984804 34.8841 0.955174 69.9914 0.983959 69.9399
64 6.35 0.968861 36.5665 1.02377 73.5622 1.02104 73.4936
65 6.45 1.03966 38.4292 1.01016 77.1974 1.00038 77.0858
66 6.55 1.05462 40.3777 1.00615 80.9313 1.00252 80.7983
67 6.65 1.00061 42.2833 0.97836 84.6738 1.0052 84.6352
68 6.75 0.949306 44.1459 1.01601 88.6781 0.974547 88.4678
69 6.85 1.06622 46.3004 1.0204 92.8197 1.0173 92.588
70 6.95 1.03163 48.4464 0.976871 96.9013 1.04897 96.9614
71 7.05 1.03466 50.6609 0.944364 100.961 1.01943 101.335
72 7.15 0.986423 52.8326 1.04625 105.588 1.04071 105.927
73 7.25 1.09591 55.3133 0.998704 110.129 0.98004 110.373
74 7.35 1.00357 57.6481 1.01672 114.88 1.02995 115.176
75 7.45 0.969631 59.9657 1.02983 119.824 1.0204 120.064
76 7.55 0.99307 62.4034 1.03059 124.906 0.974361 124.858
77 7.65 1.02177 64.9785 1.02247 130.082 0.992386 129.871
78 7.75 1.05199 67.6996 1.03261 135.446 1.03151 135.219
79 7.85 0.892741 70.0687 0.991972 140.734 0.965057 140.352
80 7.95 1.04072 72.9013 0.979735 146.09 0.979481 145.695
81 8.05 0.978119 75.6309 0.991531 151.648 1.01592 151.378
82 8.15 1.06529 78.6781 0.998722 157.386 1.03231 157.296
83 8.25 1.05134 81.7597 0.984134 163.18 1.02351 163.309
84 8.35 1.01201 84.7983 0.966397 169.009 0.97632 169.185
85 8.45 0.918415 87.6223 0.950608 174.88 0.973544 175.185
86 8.55 1.01158 90.8069 0.991624 181.15 0.976071 181.343
87 8.65 0.972339 93.9399 0.992038 187.571 0.965596 187.579
88 8.75 0.965861 97.1245 0.996063 194.167 0.995607 194.159
89 8.85 1.06377 100.712 1.01739 201.06 0.996725 200.897
90 8.95 0.982898 104.103 0.969388 207.777 1.01368 207.906
91 9.05 1.01484 107.682 1.03411 215.103 1.01205 215.06
92 9.15 0.971349 111.185 1.00037 222.348 0.998956 222.279
93 9.25 1.02734 114.97 0.975956 229.571 0.99084 229.597
94 9.35 0.989519 118.695 1.0023 237.15 1.01697 237.27
95 9.45 0.921816 122.24 0.997311 244.854 1.00447 245.013
96 9.55 1.00096 126.172 1.02876 252.97 1.01462 253
97 9.65 0.96962 130.06 0.981443 260.876 0.991563 260.97
98 9.75 0.97709 134.06 1.05797 269.575 0.949882 268.764
99 9.85 1.00255 138.249 0.976767 277.773 1.01782 277.288
100 9.95 1.059 142.764 0.955729 285.957 1.02408 286.039
14000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0 0 0.0206452 0.00429185 0 0
17 1.65 0 0 0.218632 0.055794 0 0
18 1.75 0 0 0.907042 0.296137 0.0649281 0.0171674
19 1.85 0 0 1.43489 0.72103 0.261451 0.0944206
20 1.95 0 0 1.20021 1.11588 0.496805 0.257511
21 2.05 0 0 0.66104 1.35622 0.496847 0.437768
22 2.15 0 0 0.49367 1.55365 0.903422 0.798283
23 2.25 0 0 0.411573 1.73391 1.00168 1.23605
24 2.35 0 0 0.179665 1.81974 1.14332 1.78112
25 2.45 0 0 0.289274 1.96996 1.18443 2.39485
26 2.55 0.275847 0.0772532 0.32044 2.15021 1.13924 3.03433
27 2.65 1.4474 0.515021 0.621689 2.5279 1.26021 3.79828
28 2.75 2.92531 1.46781 0.623224 2.93562 1.07162 4.49785
29 2.85 2.82179 2.45494 0.855121 3.53648 0.777385 5.04292
30 2.95 2.03829 3.21888 0.940659 4.24464 0.948395 5.75536
31 3.05 1.28551 3.73391 1.28532 5.27897 0.876541 6.45923
32 3.15 1.00432 4.16309 1.49502 6.56223 0.901948 7.23176
33 3.25 0.962345 4.60086 1.45141 7.88841 0.80023 7.96137
34 3.35 0.976793 5.07296 1.47216 9.3176 0.979123 8.90987
35 3.45 1.30613 5.74249 1.25468 10.6094 1.0318 9.96996
36 3.55 0.838209 6.19742 1.27947 12.0043 1.21516 11.2918
37 3.65 0.972439 6.75536 1.19916 13.3863 1.11963 12.5794
38 3.75 0.935443 7.32189 0.938485 14.5279 1.06072 13.867
39 3.85 0.98161 7.9485 0.977397 15.7811 1.07678 15.2446
40 3.95 0.919765 8.56652 0.979416 17.103 1.06756 16.6824
41 4.05 0.838453 9.1588 1.02239 18.5536 1.11553 18.2618
42 4.15 0.891118 9.81974 1.02269 20.0773 0.944055 19.6652
43 4.25 0.882783 10.5064 0.972387 21.5966 1.0433 21.2918
44 4.35 0.990129 11.3133 0.99899 23.2318 1.05632 23.0172
45 4.45 1.03672 12.1974 1.02976 24.9957 0.936564 24.618
46 4.55 0.905002 13.0043 0.932273 26.6652 0.965501 26.3433
47 4.65 0.977113 13.9142 0.933911 28.412 1.021 28.2489
48 4.75 1.18376 15.0644 0.956577 30.279 0.982875 30.1631
49 4.85 0.932085 16.0086 0.932303 32.176 0.951219 32.0944
50 4.95 1.14698 17.2189 0.986138 34.2661 1.06334 34.3433
51 5.05 0.820643 18.1202 0.922179 36.3004 1.0392 36.6309
52 5.15 0.969445 19.2275 1.01954 38.6395 0.995482 38.9099
53 5.25 1.17874 20.6266 0.986467 40.9914 0.999413 41.2876
54 5.35 1.12116 22.0086 0.981138 43.4206 0.988459 43.7296
55 5.45 0.912632 23.176 0.938782 45.8326 0.979304 46.2403
56 5.55 0.892983 24.3605 1.02123 48.5536 1.02504 48.9657
57 5.65 1.13014 25.9142 1.02426 51.382 0.999985 51.721
58 5.75 1.03692 27.3906 0.99795 54.2361 0.977538 54.5107
59 5.85 0.902758 28.721 0.985872 57.1545 0.987992 57.4292
60 5.95 1.01905 30.2747 1.01188 60.2532 0.939612 60.3004
61 6.05 0.893069 31.6824 1.07223 63.6481 1.01205 63.4979
62 6.15 1.00655 33.3219 0.949757 66.7554 0.976778 66.6867
63 6.25 0.93888 34.9013 1.03392 70.2489 1.02215 70.133
64 6.35 1.04795 36.721 0.962242 73.6052 0.954446 73.4549
65 6.45 0.924679 38.3777 1.04117 77.3519 1.01711 77.1073
66 6.55 1.02675 40.2747 0.957576 80.9056 0.949204 80.6223
67 6.65 1.00511 42.1888 0.918896 84.4206 1.03443 84.5708
