# Time-averaged data for fix rdf
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3] c_RDF[4] c_RDF[5] c_RDF[6] c_RDF[7]
11000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
79 7.85 0.889013 66.8069 1.02934 133.7 1.00351 133.197
80 7.95 0.899999 69.133 0.996166 138.871 1.0389 138.579
81 8.05 0.890734 71.4936 1.00382 144.215 0.967196 143.717
82 8.15 1.02069 74.2661 0.960461 149.455 0.964891 148.97
83 8.25 1.03619 77.1502 1.01408 155.124 0.985493 154.468
84 8.35 0.987435 79.9657 0.993688 160.815 1.01986 160.296
85 8.45 0.931866 82.6867 0.981285 166.571 1.01639 166.245
86 8.55 1.16 86.1545 0.95918 172.33 1.00708 172.279
87 8.65 0.995873 89.2017 0.960873 178.236 0.99793 178.399
88 8.75 1.02259 92.4034 0.9288 184.077 1.01902 184.794
89 8.85 1.02641 95.691 1.01333 190.597 1.0115 191.288
90 8.95 1.04029 99.0987 0.988204 197.099 0.981178 197.73
91 9.05 0.89441 102.094 1.01688 203.94 0.952582 204.124
92 9.15 1.03793 105.648 1.00851 210.876 1.00005 210.987
93 9.25 0.991075 109.116 0.983157 217.785 1.02995 218.21
94 9.35 0.926771 112.429 1.00288 224.987 1.0254 225.558
95 9.45 0.968372 115.966 0.988204 232.236 0.99502 232.841
96 9.55 0.994227 119.674 1.03178 239.966 1.0208 240.472
97 9.65 1.10446 123.88 1.04586 247.966 0.996938 248.082
98 9.75 0.967105 127.639 1.02177 255.944 0.975491 255.682
99 9.85 0.969202 131.485 1.00974 263.991 1.00759 263.695
100 9.95 1.04098 135.7 1.0096 272.202 1.01071 271.897
12400 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0.0248414 0.00429185 0 0
16 1.55 0 0 0.108703 0.0257511 0 0
17 1.65 0 0 0.959299 0.240343 0.0192272 0.00429185
18 1.75 0 0 1.43275 0.600858 0.119652 0.0343348
19 1.85 0 0 1.46523 1.01288 0.229435 0.0987124
20 1.95 0 0 1.11277 1.36052 0.330419 0.201717
21 2.05 0 0 0.385348 1.49356 0.747438 0.459227
22 2.15 0 0 0.361643 1.6309 0.98533 0.832618
23 2.25 0 0 0.175427 1.70386 1.23063 1.34335
24 2.35 0 0 0.198657 1.79399 1.45047 2
25 2.45 0.0349639 0.00858369 0.208883 1.897 1.36066 2.66953
26 2.55 0.451861 0.128755 0.160686 1.98283 1.05476 3.23176
27 2.65 1.88282 0.669528 0.267821 2.13734 1.11086 3.87124
28 2.75 3.025 1.60515 0.483581 2.43777 0.879242 4.41631
29 2.85 2.48056 2.42918 0.675367 2.88841 0.663928 4.85837
30 2.95 1.83291 3.08155 0.948541 3.56652 0.709928 5.36481
31 3.05 0.879911 3.41631 1.29174 4.55365 0.726054 5.91845
32 3.15 1.03646 3.83691 1.43217 5.72103 0.807331 6.57511
33 3.25 0.854437 4.20601 1.63724 7.14163 0.793116 7.2618
34 3.35 0.785489 4.56652 1.49906 8.52361 0.821124 8.01717
35 3.45 0.75825 4.93562 1.42659 9.91845 1.10854 9.09871
36 3.55 1.06588 5.48498 1.36809 11.3348 0.901555 10.03
37 3.65 0.945259 6 1.21572 12.6652 1.15938 11.2961
38 3.75 1.0597 6.60944 0.991991 13.8112 1.11327 12.5794
39 3.85 0.679686 7.02146 0.958755 14.9785 1.05619 13.8627
40 3.95 1.07618 7.70815 1.00124 16.2618 1.37589 15.6223
41 4.05 1.08768 8.43777 0.891889 17.4635 1.15237 17.1717
42 4.15 0.950583 9.1073 0.982907 18.8541 1.04887 18.6524
43 4.25 1.08068 9.90558 1.03555 20.3906 1.06966 20.2361
44 4.35 1.14249 10.7897 0.919457 21.8197 0.990611 21.7725
45 4.45 0.985729 11.588 0.947198 23.3605 1.09731 23.5536
46 4.55 1.24703 12.6438 1.04988 25.1459 1.04455 25.3262
47 4.65 1.02895 13.5536 0.947214 26.8283 0.954094 27.0172
48 4.75 1.12563 14.5923 0.956382 28.6009 0.981646 28.8326
49 4.85 1.13323 15.6824 0.908467 30.3562 1.0284 30.8155
50 4.95 0.865185 16.5494 0.987281 32.3433 0.931706 32.6867
51 5.05 0.987636 17.5794 1.01413 34.4678 0.946502 34.6652
52 5.15 1.1475 18.824 1.01453 36.6781 0.998942 36.8369
53 5.25 0.822441 19.7511 0.987622 38.9142 1.00114 39.0987
54 5.35 0.909315 20.8155 0.923666 41.0858 1.0098 41.4678
55 5.45 0.883319 21.8884 1.117 43.8112 0.967798 43.824
56 5.55 1.0085 23.1588 0.895614 46.0773 0.940037 46.1974
57 5.65 0.927094 24.3691 0.995131 48.6867 0.944783 48.6695
58 5.75 0.863386 25.5365 1.04932 51.5365 0.913791 51.1459
59 5.85 1.03652 26.9871 0.998482 54.3433 0.913418 53.7082
60 5.95 0.954541 28.3691 0.996195 57.2403 1.07673 56.8326
61 6.05 0.928981 29.7597 1.03491 60.3519 0.965608 59.7296
62 6.15 0.932314 31.2017 0.943508 63.2833 1.01337 62.8712
63 6.25 0.977946 32.7639 0.968398 66.3906 1.05761 66.2575
64 6.35 0.92136 34.2833 0.929068 69.4678 1.03235 69.6695
65 6.45 1.11501 36.1803 0.970814 72.7854 1.01947 73.1459
66 6.55 1.02251 37.9742 0.964537 76.1845 1.0374 76.794
67 6.65 1.12014 40 0.978281 79.7382 0.942496 80.2103
68 6.75 1.11945 42.0858 1.05272 83.6781 1.12164 84.3991
69 6.85 1.05122 44.103 0.987687 87.485 1.02552 88.3433
70 6.95 0.921237 45.9227 1.04709 91.6395 0.945273 92.0858
71 7.05 1.00509 47.9657 0.975545 95.6223 0.967108 96.0258
72 7.15 0.981277 50.0172 1.02101 99.9099 0.943318 99.9785
73 7.25 1.03426 52.2403 1.04374 104.416 0.973261 104.172
74 7.35 1.05293 54.5665 1.07259 109.176 1.04485 108.798
75 7.45 1.03998 56.927 0.998806 113.73 1.01794 113.429
76 7.55 1.13413 59.5708 1.04952 118.644 1.00493 118.124
77 7.65 0.975557 61.9056 1.01601 123.528 1.04951 123.159
78 7.75 0.943555 64.2232 1.01171 128.519 0.974653 127.957
79 7.85 1.00823 66.7639 0.992879 133.545 0.977171 132.893
80 7.95 1.05277 69.485 0.967232 138.567 1.00742 138.112
81 8.05 0.968471 72.0515 0.948189 143.614 1.01002 143.476
82 8.15 1.00805 74.7897 1.0226 149.193 1.04845 149.185
83 8.25 0.959091 77.4592 1.00871 154.833 1.00703 154.803
84 8.35 1.01453 80.3519 0.956968 160.313 0.989817 160.459
85 8.45 0.914228 83.0215 0.990798 166.124 0.982662 166.21
86 8.55 1.0595 86.1888 0.994202 172.094 1.02499 172.352
87 8.65 0.950989 89.0987 0.989504 178.176 1.01473 178.575
88 8.75 1.03904 92.3519 1.03663 184.695 1.00124 184.858
89 8.85 1.03445 95.6652 0.971304 190.944 0.99746 191.262
90 8.95 0.935471 98.7296 1.01756 197.639 0.983793 197.721
91 9.05 1.00461 102.094 0.937779 203.948 0.983909 204.326
92 9.15 0.932629 105.288 1.02473 210.996 0.995042 211.155
93 9.25 1.00579 108.807 1.00758 218.077 0.97242 217.974
94 9.35 1.006 112.403 1.01782 225.386 0.991861 225.082
95 9.45 0.994227 116.034 0.997566 232.704 1.01554 232.515
96 9.55 1.03105 119.88 1.00256 240.215 1.02654 240.189
97 9.65 1.02557 123.785 1.00546 247.906 0.980069 247.67
98 9.75 0.940609 127.442 0.98494 255.597 0.993117 255.408
99 9.85 1.07305 131.7 1.0092 263.639 1.00921 263.433
100 9.95 1.01342 135.803 1.03071 272.021 1.04721 271.931
12500 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0 0 0.173924 0.0343348 0 0
17 1.65 0 0 0.844183 0.223176 0.0384545 0.00858369
18 1.75 0 0 1.65448 0.639485 0.0512796 0.0214592
19 1.85 0 0 1.28208 1 0.305913 0.107296
20 1.95 0 0 0.947915 1.29614 0.53693 0.274678
21 2.05 0 0 0.584237 1.49785 0.660237 0.502146
22 2.15 0 0 0.271232 1.60086 1.12124 0.927039
23 2.25 0 0 0.257981 1.70815 0.837657 1.27468
24 2.35 0 0 0.217576 1.80687 1.2893 1.85837
25 2.45 0 0 0.217587 1.91416 1.36938 2.53219
26 2.55 0.387309 0.103004 0.152652 1.99571 1.2802 3.21459
27 2.65 2.06214 0.695279 0.357094 2.20172 0.999032 3.7897
28 2.75 3.05276 1.63948 0.49049 2.50644 0.830779 4.30472
29 2.85 2.3772 2.42918 0.694663 2.96996 0.779954 4.82403
30 2.95 1.63997 3.01288 0.8765 3.59657 0.85432 5.43348
31 3.05 0.99272 3.39056 1.24681 4.54936 0.748567 6.00429
32 3.15 0.973 3.78541 1.38479 5.67811 0.765117 6.62661
33 3.25 0.973661 4.20601 1.46906 6.95279 0.748503 7.27468
34 3.35 0.879 4.60944 1.46647 8.30472 0.914433 8.11588
35 3.45 0.775884 4.98712 1.39148 9.66524 0.972168 9.06438
36 3.55 0.949297 5.47639 1.43442 11.1502 1.01788 10.1159
37 3.65 0.850734 5.93991 1.32161 12.5966 1.12794 11.3476
38 3.75 0.86567 6.43777 1.05887 13.8197 1.03508 12.5408
39 3.85 0.821287 6.93562 1.03983 15.0858 1.12331 13.9056
40 3.95 1.06273 7.61373 1.02803 16.4034 1.27186 15.5322
41 4.05 1.08768 8.34335 0.907815 17.6266 1.17153 17.1073
42 4.15 1.01152 9.05579 0.985941 19.0215 1.14311 18.721
43 4.25 1.06906 9.84549 0.983481 20.4807 1.03488 20.2532
44 4.35 1.19795 10.7725 0.919457 21.9099 1.00998 21.8197
45 4.45 1.15532 11.7082 0.981498 23.5064 1.07351 23.5622
46 4.55 1.17606 12.7039 0.979211 25.1717 1.05972 25.3605
47 4.65 1.16485 13.7339 0.993125 26.9356 1.06064 27.2403
48 4.75 1.00469 14.6609 0.951751 28.6996 0.921308 28.9442
49 4.85 1.03507 15.6567 0.935121 30.5064 0.919325 30.7167
50 4.95 0.950847 16.6094 0.908383 32.3348 0.978719 32.6824
51 5.05 1.11932 17.7768 1.00593 34.4421 0.973193 34.7167
52 5.15 1.03671 18.9013 1.03226 36.691 1.02855 36.9528
53 5.25 0.989975 20.0172 1.00658 38.97 0.96125 39.1245
54 5.35 0.887315 21.0558 0.947397 41.1974 0.996997 41.4635
55 5.45 1.01758 22.2918 0.98683 43.6052 0.985427 43.8627
56 5.55 0.783633 23.279 1.01944 46.1845 0.936638 46.2275
57 5.65 0.749565 24.2575 0.941119 48.6524 0.946423 48.7039
58 5.75 0.984006 25.588 1.02087 51.4249 0.902705 51.1502
59 5.85 0.919987 26.8755 1.03207 54.3262 0.965439 53.8584
60 5.95 0.800391 28.0343 1.0449 57.3648 0.985026 56.7167
61 6.05 0.842965 29.2961 0.926422 60.1502 0.992788 59.6953
62 6.15 1.05995 30.9356 0.936601 63.0601 1.01476 62.8412
63 6.25 0.924212 32.412 0.988462 66.2318 0.991928 66.0172
64 6.35 0.983825 34.0343 0.995152 69.5279 1.02456 69.4034
65 6.45 0.958602 35.6652 0.933137 72.7167 1.05345 72.9957
66 6.55 1.12525 37.6395 0.977933 76.1631 1.00933 76.5451
67 6.65 1.1771 39.7682 0.927477 79.5322 1.02419 80.2575
68 6.75 1.11023 41.8369 1.02405 83.3648 1.0343 84.1202
69 6.85 1.13621 44.0172 1.01107 87.2618 1.0032 87.9785
70 6.95 1.09506 46.1803 0.986512 91.176 0.960449 91.7811
71 7.05 1.00087 48.2146 1.00183 95.2661 0.97975 95.7725
72 7.15 1.05929 50.4292 1.10482 99.9056 0.997602 99.9528
73 7.25 1.01829 52.618 1.01789 104.3 0.980234 104.176
74 7.35 1.04905 54.9356 1.0223 108.837 1.07005 108.914
75 7.45 0.900058 56.9785 1.02422 113.506 1.00095 113.468
76 7.55 0.997888 59.3047 1.05593 118.451 1.01595 118.215
77 7.65 1.10109 61.9399 0.983869 123.18 1.02893 123.15
78 7.75 0.926081 64.2146 1.06651 128.442 0.983371 127.991
79 7.85 1.01164 66.7639 0.973378 133.369 1.00861 133.086
80 7.95 0.963098 69.2532 1.02097 138.67 0.989195 138.21
81 8.05 0.994383 71.8884 1.01834 144.09 1.03022 143.682
82 8.15 0.970131 74.5236 1.01474 149.627 0.979081 149.013
83 8.25 0.965259 77.2103 1.0018 155.227 1.01473 154.674
84 8.35 0.951309 79.9227 1.00118 160.961 1.00108 160.395
85 8.45 0.967142 82.7468 0.984944 166.738 1.02299 166.382
86 8.55 1.06812 85.9399 1.00421 172.768 0.97915 172.249
87 8.65 1.04076 89.1245 0.925958 178.459 1.02802 178.554
88 8.75 1.00614 92.2747 0.973158 184.579 1.00329 184.85
89 8.85 0.999609 95.4764 0.977975 190.871 0.99278 191.223
90 8.95 0.953814 98.6009 0.976463 197.296 1.00994 197.854
91 9.05 1.06612 102.172 1.00285 204.043 1.02674 204.747
92 9.15 1.10311 105.948 1.0135 211.013 0.991915 211.554
93 9.25 0.991075 109.416 1.00331 218.064 0.962629 218.305
94 9.35 1.0036 113.004 1.00527 225.283 0.964908 225.219
95 9.45 1.05299 116.85 0.971822 232.412 0.98388 232.421
96 9.55 1.02645 120.678 0.970482 239.682 1.01563 240.013
97 9.65 0.899347 124.103 1.01836 247.472 1.01493 247.76
98 9.75 0.911905 127.648 1.00912 255.352 0.992015 255.489
99 9.85 0.908627 131.253 1.00274 263.343 0.995182 263.403
100 9.95 1.0325 135.433 1.06027 271.966 0.977394 271.335
12600 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0.0248949 0.00429185
16 1.55 0 0 0.239146 0.0472103 0.0435746 0.0128755
17 1.65 0 0 0.978485 0.266094 0.0384545 0.0214592
18 1.75 0 0 1.5692 0.660944 0.153839 0.0600858
19 1.85 0 0 1.40418 1.05579 0.3518 0.158798
20 1.95 0 0 0.892964 1.33476 0.564465 0.334764
21 2.05 0 0 0.534514 1.51931 0.759895 0.596567
22 2.15 0 0 0.452053 1.69099 0.894725 0.935622
23 2.25 0 0 0.268301 1.80258 1.24097 1.45064
24 2.35 0 0 0.217576 1.90129 1.16606 1.97854
25 2.45 0 0 0.20018 2 1.41299 2.67382
26 2.55 0.61324 0.16309 0.329407 2.17597 1.09502 3.25751
27 2.65 2.00237 0.738197 0.334776 2.3691 1.14069 3.91416
28 2.75 3.38578 1.78541 0.386865 2.60944 0.803087 4.41202
29 2.85 2.24801 2.53219 0.598182 3.00858 0.696157 4.87554
30 2.95 1.66409 3.12446 0.888507 3.64378 0.72196 5.39056
31 3.05 1.42139 3.66524 1.23557 4.58798 0.568461 5.82403
32 3.15 0.888391 4.02575 1.34793 5.6867 0.786224 6.46352
33 3.25 0.735213 4.34335 1.43938 6.93562 0.817901 7.17167
34 3.35 0.504957 4.57511 1.52699 8.34335 0.83512 7.93991
35 3.45 0.864053 4.99571 1.44854 9.75966 1.02496 8.93991
36 3.55 0.732791 5.37339 1.28517 11.0901 1.10098 10.0773
37 3.65 0.803471 5.81116 1.18435 12.3863 1.10043 11.279
38 3.75 0.925371 6.34335 1.03657 13.5837 1.22497 12.691
39 3.85 0.948728 6.91845 0.958755 14.7511 1.18336 14.1288
40 3.95 0.941658 7.51931 1.095 16.1545 1.15105 15.6009
41 4.05 1.13886 8.28326 1.0639 17.588 1.15876 17.1588
42 4.15 1.04808 9.02146 1.01021 19.0172 0.997182 18.5665
43 4.25 0.976099 9.74249 1.08472 20.6266 1.08416 20.1717
44 4.35 1.09812 10.5923 0.971918 22.1373 1.06255 21.8197
45 4.45 1.19771 11.5622 0.997329 23.7597 1.0788 23.5708
46 4.55 1.07468 12.4721 0.969116 25.4077 1.0319 25.3219
47 4.65 1.19397 13.5279 0.910969 27.0258 0.963781 27.03
48 4.75 1.20005 14.6352 0.86607 28.6309 1.0211 28.9185
49 4.85 1.03507 15.6309 0.946227 30.4592 1.00836 30.8627
50 4.95 1.18213 16.8155 0.974486 32.4206 1.02146 32.9142
51 5.05 0.971176 17.8283 0.989544 34.4936 1.04095 35.0901
52 5.15 1.08419 19.0043 0.933759 36.5279 0.912077 37.073
53 5.25 0.921438 20.0429 1.04828 38.9013 0.890961 39.0858
54 5.35 1.03398 21.2532 1.01311 41.2833 0.951264 41.3176
55 5.45 0.890385 22.3348 1.00266 43.7296 0.992478 43.7339
56 5.55 0.926731 23.5021 1.00587 46.2747 0.987634 46.2275
57 5.65 0.848192 24.6094 0.916568 48.6781 0.941502 48.691
58 5.75 0.914173 25.8455 1.05722 51.5494 0.964469 51.3047
59 5.85 0.785055 26.9442 0.989321 54.3305 0.982269 54.0601
60 5.95 0.972327 28.3519 1.01391 57.279 0.980589 56.9056
61 6.05 0.808558 29.5622 0.940696 60.1073 1.01138 59.9399
62 6.15 0.904566 30.9614 0.937982 63.0215 0.959381 62.9142
63 6.25 0.945706 32.4721 1.03661 66.3476 1.08576 66.3906
64 6.35 0.905744 33.9657 1.00163 69.6652 0.944052 69.5107
65 6.45 1.09987 35.8369 0.99342 73.0601 0.970385 72.8197
66 6.55 1.01762 37.6223 0.948705 76.4034 1.00445 76.3519
67 6.65 1.00148 39.4335 0.940473 79.8197 1.01709 80.0386
68 6.75 1.17012 41.6137 0.957537 83.4034 1.01936 83.8455
69 6.85 1.08253 43.691 1.00884 87.2918 1.05565 87.9056
70 6.95 1.08202 45.8283 0.993002 91.2318 0.970205 91.7468
71 7.05 1.08955 48.0429 0.995518 95.2961 0.969215 95.6953
72 7.15 0.985382 50.103 1.03021 99.6223 1.0017 99.8927
73 7.25 1.02228 52.3004 1.05964 104.197 1.02307 104.3
74 7.35 1.01408 54.5408 1.00006 108.635 1.00511 108.751
75 7.45 1.06646 56.9614 1.05717 113.455 1.0302 113.438
76 7.55 1.1194 59.5708 1.03852 118.318 0.99666 118.094
77 7.65 0.979143 61.9142 1.00887 123.167 1.0003 122.893
78 7.75 1.05538 64.5064 1.01084 128.155 1.0226 127.927
79 7.85 1.03548 67.1159 1.01238 133.279 1.05619 133.262
80 7.95 0.979704 69.6481 0.970539 138.318 0.98671 138.373
81 8.05 0.987905 72.2661 0.978827 143.528 1.0084 143.73
82 8.15 0.85005 74.5751 1.01946 149.09 1.02244 149.296
83 8.25 0.943672 77.2017 1.04786 154.948 1.03319 155.06
84 8.35 0.945288 79.897 1.03116 160.854 0.982307 160.674
85 8.45 1.03181 82.9099 0.99592 166.695 0.981928 166.421
86 8.55 0.981978 85.8455 0.978478 172.571 0.95408 172.137
87 8.65 1.0099 88.9356 1.02861 178.893 0.978336 178.137
88 8.75 0.995173 92.0515 0.997726 185.167 1.02039 184.541
89 8.85 0.99157 95.2275 0.989315 191.532 1.03089 191.159
90 8.95 1.09531 98.8155 0.984943 198.013 1.00994 197.79
91 9.05 0.999484 102.163 0.944796 204.369 1.01715 204.618
92 9.15 1.09057 105.897 0.979177 211.103 0.996293 211.455
93 9.25 0.961637 109.262 1.01308 218.223 1.00914 218.532
94 9.35 0.97239 112.738 0.991525 225.343 1.02121 225.85
95 9.45 1.00833 116.421 0.978258 232.519 1.00088 233.176
96 9.55 1.08168 120.455 1.01746 240.142 0.974865 240.464
97 9.65 0.989507 124.223 0.976844 247.614 0.948581 247.704
98 9.75 1.0201 128.189 0.996482 255.395 1.0179 255.635
99 9.85 0.969202 132.034 1.0259 263.571 0.969277 263.343
100 9.95 0.932858 135.811 1.0228 271.888 0.977394 271.275
12700 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0 0 0.130443 0.0257511 0 0
17 1.65 0 0 0.882555 0.223176 0.0192272 0.00429185
18 1.75 0 0 1.77388 0.669528 0.085466 0.0257511
19 1.85 0 0 1.25155 1.02146 0.198844 0.0815451
20 1.95 0 0 0.865488 1.29185 0.578233 0.261803
21 2.05 0 0 0.65882 1.51931 0.759895 0.523605
22 2.15 0 0 0.440752 1.6867 1.03063 0.914163
23 2.25 0 0 0.13415 1.74249 1.12722 1.38197
24 2.35 0 0 0.160817 1.81545 1.11866 1.88841
25 2.45 0 0 0.182773 1.90558 1.5351 2.64378
26 2.55 0.451861 0.120172 0.224961 2.02575 1.27215 3.32189
27 2.65 2.09203 0.72103 0.319897 2.2103 0.939388 3.86266
28 2.75 3.10826 1.6824 0.462856 2.49785 0.81001 4.36481
29 2.85 2.42888 2.48927 0.752552 3 0.741278 4.85837
30 2.95 1.32645 2.96137 1.0446 3.74678 0.67383 5.33906
31 3.05 1.19578 3.41631 1.10078 4.58798 0.810479 5.95708
32 3.15 0.994152 3.81974 1.4743 5.7897 0.802054 6.60944
33 3.25 0.655731 4.103 1.45422 7.0515 0.956696 7.43777
34 3.35 1.10343 4.60944 1.48044 8.41631 0.88644 8.25322
35 3.45 0.934587 5.06438 1.47927 9.86266 0.950173 9.18026
36 3.55 0.932643 5.54506 1.32663 11.2361 1.0345 10.2489
37 3.65 0.756208 5.95708 1.12552 12.4678 1.04934 11.3948
38 3.75 1.07462 6.57511 1.10717 13.7468 1.10955 12.6738
39 3.85 0.863767 7.09871 1.0786 15.0601 1.11624 14.03
40 3.95 0.914754 7.6824 0.937617 16.2618 1.14769 15.4979
41 4.05 1.04929 8.38627 1.01612 17.6309 1.21622 17.133
42 4.15 0.877461 9.00429 1.03751 19.0987 1.01846 18.5708
43 4.25 1.1504 9.85408 0.96034 20.5236 0.976899 20.0172
44 4.35 1.08703 10.6953 0.944307 21.9914 1.00445 21.5751
45 4.45 1.17651 11.6481 0.918175 23.485 1.11317 23.382
46 4.55 0.932739 12.4378 0.858071 24.9442 1.0926 25.2361
47 4.65 1.27163 13.5622 1.08736 26.8755 1.01221 27.03
48 4.75 1.27447 14.7382 0.900806 28.5451 1.0211 28.9185
49 4.85 0.96369 15.6652 0.952891 30.3863 0.899291 30.6524
50 4.95 1.01081 16.6781 0.985148 32.3691 1.03001 32.721
51 5.05 0.921794 17.6395 0.934227 34.3262 0.991672 34.794
52 5.15 1.12376 18.8584 0.975128 36.4506 1.05817 37.0944
53 5.25 0.936669 19.9142 0.961083 38.6266 0.906159 39.1416
54 5.35 0.835983 20.8927 1.06422 41.1288 0.956752 41.3863
55 5.45 0.862119 21.9399 1.01673 43.6094 1.02245 43.8755
56 5.55 0.974431 23.1674 1.06354 46.3004 0.984234 46.3605
57 5.65 0.841617 24.2661 1.03605 49.0172 0.957905 48.867
58 5.75 0.799902 25.3476 1.02719 51.8069 0.948632 51.4378
59 5.85 0.92612 26.6438 0.984741 54.5751 0.944019 54.0858
60 5.95 1.01383 28.1116 0.974057 57.4077 1.022 57.0515
61 6.05 0.906044 29.4678 0.987803 60.3777 0.9699 59.9614
62 6.15 1.01001 31.03 0.953178 63.3391 0.992606 63.0386
63 6.25 1.15527 32.8755 0.968398 66.4464 0.99863 66.2361
64 6.35 1.04629 34.6009 0.975716 69.6781 0.976515 69.4635
65 6.45 1.1251 36.515 0.945696 72.9099 1.00185 72.8798
66 6.55 1.0323 38.3262 0.97428 76.3433 1.04472 76.5536
67 6.65 1.0442 40.2146 0.996003 79.9614 1.05616 80.382
68 6.75 1.09181 42.2489 0.973592 83.6052 0.965343 83.9871
69 6.85 0.921491 44.0172 1.01664 87.5236 0.966377 87.7039
70 6.95 0.94731 45.8884 1.0287 91.6052 0.978878 91.5794
71 7.05 1.00509 47.9313 1.01234 95.7382 1.03348 95.7897
72 7.15 1.08392 50.1974 1.03839 100.099 1.04472 100.167
73 7.25 1.0702 52.4979 0.944334 104.176 0.994181 104.451
74 7.35 1.00631 54.721 1.04648 108.82 1.00511 108.901
75 7.45 0.862241 56.6781 1.05058 113.609 1.01794 113.532
76 7.55 1.07153 59.176 0.991772 118.253 1.00952 118.249
77 7.65 1.02577 61.6309 0.989226 123.009 0.984195 122.97
78 7.75 1.02044 64.1373 0.998659 127.936 1.05399 128.159
79 7.85 0.99801 66.6524 1.02001 133.099 1.06384 133.532
80 7.95 0.986346 69.2017 1.07388 138.674 1.03062 138.871
81 8.05 0.997622 71.8455 1.03607 144.189 0.917907 143.747
82 8.15 1.03017 74.6438 1.01946 149.751 1.00904 149.24
83 8.25 1.00843 77.4506 0.975702 155.206 0.986263 154.742
84 8.35 0.939267 80.1288 1.00568 160.966 0.968038 160.275
85 8.45 0.984779 83.0043 0.977626 166.7 1.00173 166.137
86 8.55 0.98772 85.9571 1.00063 172.708 0.999205 172.124
87 8.65 1.03515 89.1245 0.965063 178.639 1.00003 178.258
88 8.75 1.07468 92.4893 0.98476 184.833 1.03407 184.747
89 8.85 1.05053 95.8541 0.974639 191.103 1.01685 191.275
90 8.95 0.985258 99.0815 0.932761 197.24 1.04132 198.112
91 9.05 1.03793 102.558 1.07239 204.455 0.966008 204.597
92 9.15 1.08807 106.283 0.97044 211.129 1.01318 211.549
93 9.25 0.959184 109.639 0.980104 218.017 0.990779 218.498
94 9.35 0.917168 112.918 0.996904 225.176 0.960715 225.382
95 9.45 0.940167 116.352 0.950759 232.15 0.992675 232.648
96 9.55 0.936691 119.845 1.05412 240.047 1.01391 240.227
97 9.65 1.02106 123.734 1.04305 248.026 0.994688 247.82
98 9.75 0.967105 127.494 0.991535 255.768 0.992015 255.549
99 9.85 0.943242 131.236 0.98443 263.614 0.984388 263.378
100 9.95 0.977381 135.193 0.962631 271.442 1.00014 271.494
12800 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
